시간, 시가, 종가, 고가, 저가,  Width, SMA(20), SD(20)
143800, 390.1, 390.05, 390.1, 390, -0.0500183, 389.333, 0.746313
143900, 390.05, 390.1, 390.1, 390, 0.0500183, 389.343, 0.765462
144000, 390.1, 390, 390.1, 389.95, -0.100006, 389.349, 0.778538
144100, 389.95, 389.9, 389.95, 389.85, -0.0500183, 389.353, 0.786182
144200, 389.9, 390, 390.05, 389.85, 0.100006, 389.362, 0.799098
144300, 390.05, 390.1, 390.1, 389.85, 0.0500183, 389.369, 0.815243
144400, 390.1, 390.25, 390.35, 390.1, 0.149994, 389.379, 0.838255
144500, 390.2, 390.25, 390.3, 390.15, 0.0499878, 389.392, 0.859714
144600, 390.25, 390.2, 390.3, 390.2, -0.0499878, 389.402, 0.878193
144700, 390.15, 390.25, 390.3, 390.15, 0.100006, 389.414, 0.897801
144800, 390.3, 390.2, 390.3, 390.1, -0.0999756, 389.427, 0.912536
144900, 390.2, 390.2, 390.2, 390.15, 0, 389.441, 0.925442
145000, 390.25, 390.25, 390.45, 390.25, 0, 389.457, 0.935962
145100, 390.25, 390.25, 390.35, 390.2, 0, 389.472, 0.947747
145200, 390.25, 390.2, 390.3, 390.2, -0.0499878, 389.487, 0.955314
145300, 390.2, 390, 390.25, 390, -0.200012, 389.5, 0.955641
145400, 390, 390, 390.05, 389.95, 0, 389.514, 0.950683
145500, 390, 389.9, 390, 389.8, -0.100006, 389.53, 0.934291
145600, 389.9, 389.75, 389.9, 389.65, -0.149994, 389.541, 0.922872
145700, 389.7, 389.55, 389.7, 389.45, -0.150024, 389.549, 0.911522
145800, 389.55, 389.55, 389.65, 389.55, 0, 389.557, 0.901491
145900, 389.55, 389.5, 389.6, 389.5, -0.0499878, 389.564, 0.891204
150000, 389.55, 389.4, 389.55, 389.25, -0.149994, 389.568, 0.884483
150100, 389.4, 389.55, 389.65, 389.3, 0.149994, 389.574, 0.878205
150200, 389.55, 389.55, 389.7, 389.55, 0, 389.579, 0.871736
150300, 389.5, 389.6, 389.65, 389.45, 0.100006, 389.585, 0.866372
150400, 389.6, 389.45, 389.6, 389.45, -0.149994, 389.591, 0.856898
150500, 389.45, 389.5, 389.5, 389.45, 0.0499878, 389.596, 0.848495
150600, 389.5, 389.5, 389.6, 389.45, 0, 389.601, 0.841424
150700, 389.5, 389.55, 389.6, 389.45, 0.0499878, 389.607, 0.833928
150800, 389.55, 389.65, 389.7, 389.55, 0.100006, 389.614, 0.824499
150900, 389.65, 389.7, 389.75, 389.65, 0.0500183, 389.623, 0.81301
151000, 389.7, 389.65, 389.75, 389.65, -0.0500183, 389.632, 0.798787
151100, 389.65, 389.8, 389.85, 389.6, 0.149994, 389.642, 0.784714
151200, 389.8, 389.65, 389.8, 389.6, -0.149994, 389.651, 0.771281
151300, 389.65, 389.6, 389.65, 389.55, -0.0499878, 389.657, 0.761372
151400, 389.6, 389.75, 389.75, 389.55, 0.149994, 389.665, 0.751233
151500, 389.75, 389.6, 389.75, 389.55, -0.149994, 389.672, 0.73636
151600, 389.6, 389.5, 389.6, 389.4, -0.100006, 389.679, 0.721765
151700, 389.5, 389.65, 389.65, 389.5, 0.149994, 389.686, 0.709965
151800, 389.7, 389.75, 389.8, 389.65, 0.0499878, 389.694, 0.695521
151900, 389.7, 389.7, 389.75, 389.65, 0, 389.706, 0.665769
152000, 389.7, 389.9, 389.95, 389.7, 0.199982, 389.72, 0.631387
152100, 389.85, 389.95, 390.05, 389.85, 0.100006, 389.734, 0.602241
152200, 390, 389.95, 390, 389.9, -0.0499878, 389.747, 0.570286
152300, 390, 389.9, 390, 389.85, -0.100006, 389.758, 0.552292
152400, 389.9, 389.8, 389.95, 389.8, -0.100006, 389.762, 0.548008
152500, 389.8, 389.9, 389.9, 389.8, 0.100006, 389.769, 0.538864
152600, 389.9, 389.9, 389.95, 389.85, 0, 389.778, 0.524131
152700, 389.9, 389.75, 389.9, 389.75, -0.149994, 389.783, 0.51723
152800, 389.8, 389.8, 389.85, 389.75, 0, 389.788, 0.507999
152900, 389.8, 389.8, 389.85, 389.7, 0, 389.794, 0.498343
153000, 389.8, 389.95, 389.95, 389.75, 0.150024, 389.803, 0.484229
153100, 389.9, 389.8, 389.95, 389.75, -0.100006, 389.806, 0.479423
153200, 389.8, 389.75, 389.85, 389.7, -0.0499878, 389.808, 0.477351
153300, 389.75, 389.75, 389.85, 389.7, 0, 389.809, 0.476914
153400, 389.75, 389.85, 389.85, 389.75, 0.100006, 389.808, 0.476565
153500, 389.85, 389.8, 389.9, 389.75, -0.0500183, 389.808, 0.476565
154500, 390.1, 390.1, 390.1, 390.1, 0, 389.811, 0.480548
