시간, 시가, 종가, 고가, 저가, Width, SMA(20), SD(20)
143700, 404.6, 404.6, 404.75, 404.6, 0, 404.762, 0.592503
143800, 404.65, 404.65, 404.65, 404.55, 0, 404.753, 0.575304
143900, 404.6, 404.6, 404.7, 404.6, 0, 404.743, 0.560299
144000, 404.65, 404.65, 404.8, 404.65, 0, 404.734, 0.543735
144100, 404.65, 404.75, 404.85, 404.65, 0.100006, 404.725, 0.515751
144200, 404.75, 404.85, 404.85, 404.7, 0.100006, 404.717, 0.486297
144300, 404.8, 404.8, 404.85, 404.75, 0, 404.708, 0.453718
144400, 404.8, 404.85, 404.95, 404.75, 0.0500183, 404.701, 0.427484
144500, 404.85, 405.1, 405.15, 404.85, 0.25, 404.698, 0.407707
144600, 405.1, 405.15, 405.2, 405.05, 0.0499878, 404.696, 0.397868
144700, 405.15, 405.2, 405.25, 405.1, 0.0500183, 404.699, 0.409566
144800, 405.2, 405.1, 405.2, 404.9, -0.100006, 404.698, 0.406955
144900, 405.05, 404.9, 405.1, 404.9, -0.149994, 404.696, 0.401802
145000, 404.9, 404.9, 405.15, 404.9, 0, 404.694, 0.394138
145100, 404.9, 405.05, 405.1, 404.85, 0.149994, 404.695, 0.397995
145200, 405, 405.1, 405.2, 404.95, 0.100006, 404.696, 0.400374
145300, 405.15, 405.05, 405.3, 405.05, -0.100006, 404.696, 0.400374
145400, 405.05, 404.95, 405.1, 404.9, -0.0999756, 404.693, 0.391392
145500, 404.95, 404.95, 405, 404.85, 0, 404.691, 0.384961
145600, 404.95, 405.15, 405.2, 404.95, 0.199982, 404.694, 0.394138
145700, 405.15, 405.1, 405.2, 405.05, -0.0499878, 404.699, 0.404196
145800, 405.15, 405.1, 405.2, 405.05, -0.0499878, 404.704, 0.413884
145900, 405.1, 405.05, 405.2, 405.05, -0.0500183, 404.709, 0.420945
150000, 405.05, 405.15, 405.2, 405.05, 0.100006, 404.716, 0.430633
150100, 405.1, 405.15, 405.3, 405.1, 0.0499878, 404.721, 0.440935
150200, 405.2, 405.15, 405.3, 405.15, -0.0500183, 404.724, 0.450276
150300, 405.2, 405.15, 405.25, 405.15, -0.0500183, 404.729, 0.46008
150400, 405.15, 405.05, 405.2, 404.95, -0.100006, 404.736, 0.463732
150500, 405.05, 405.1, 405.15, 405, 0.0500183, 404.742, 0.468801
150600, 405.1, 405.1, 405.2, 405.05, 0, 404.75, 0.472228
150700, 405.15, 405.1, 405.15, 404.9, -0.0499878, 404.757, 0.476378
150800, 405.1, 405.2, 405.25, 405, 0.100006, 404.766, 0.482855
150900, 405.2, 405.4, 405.4, 405.15, 0.199982, 404.777, 0.499235
151000, 405.4, 405.5, 405.6, 405.4, 0.100006, 404.787, 0.524105
151100, 405.55, 405.5, 405.65, 405.4, -0.0499878, 404.796, 0.547443
151200, 405.55, 405.55, 405.6, 405.4, 0, 404.806, 0.572492
151300, 405.6, 405.55, 405.6, 405.45, -0.0500183, 404.815, 0.595901
151400, 405.55, 405.45, 405.55, 405.45, -0.0999756, 404.824, 0.612162
151500, 405.45, 405.5, 405.55, 405.4, 0.0499878, 404.834, 0.629637
151600, 405.45, 405.3, 405.5, 405.3, -0.150024, 404.841, 0.637787
151700, 405.35, 405.25, 405.35, 405.2, -0.100006, 404.847, 0.643882
151800, 405.25, 405.3, 405.4, 405.2, 0.0499878, 404.855, 0.650114
151900, 405.3, 405.3, 405.35, 405.25, 0, 404.864, 0.654974
152000, 405.3, 405.3, 405.4, 405.25, 0, 404.872, 0.659335
152100, 405.35, 405.5, 405.5, 405.2, 0.149994, 404.882, 0.673282
152200, 405.5, 405.55, 405.6, 405.45, 0.0499878, 404.891, 0.689398
152300, 405.55, 405.5, 405.65, 405.5, -0.0499878, 404.902, 0.699362
152400, 405.5, 405.8, 405.8, 405.5, 0.299988, 404.916, 0.724872
152500, 405.8, 405.65, 405.85, 405.65, -0.149994, 404.929, 0.739371
152600, 405.65, 405.65, 405.8, 405.55, 0, 404.943, 0.751452
152700, 405.7, 405.55, 405.7, 405.55, -0.150024, 404.957, 0.755103
152800, 405.6, 405.5, 405.65, 405.45, -0.100006, 404.969, 0.757541
152900, 405.55, 405.6, 405.6, 405.5, 0.0500183, 404.982, 0.764376
153000, 405.55, 405.45, 405.6, 405.4, -0.0999756, 404.996, 0.759963
153100, 405.4, 405.2, 405.45, 405.15, -0.199982, 405.003, 0.757279
153200, 405.2, 405.25, 405.35, 405.2, 0.0499878, 405.012, 0.750704
153300, 405.25, 405.45, 405.5, 405.25, 0.200012, 405.025, 0.744141
153400, 405.4, 405.35, 405.45, 405.3, -0.0499878, 405.039, 0.726801
153500, 405.35, 405.4, 405.4, 405.3, 0.0499878, 405.052, 0.714393
154500, 405.15, 405.15, 405.15, 405.15, 0, 405.062, 0.696999
