시간, 시가, 종가, 고가, 저가, Width, SMA(20), SD(20)
143600, 391, 390.75, 391.05, 390.65, -0.25, 391.988, 0.937617
143700, 390.75, 390.4, 390.8, 390.4, -0.350006, 391.958, 0.984138
143800, 390.4, 390.55, 390.65, 390.35, 0.149994, 391.929, 1.01436
143900, 390.55, 390.45, 390.55, 390.45, -0.0999756, 391.901, 1.04946
144000, 390.4, 390.3, 390.45, 390.3, -0.100006, 391.871, 1.09451
144100, 390.35, 390.25, 390.4, 390, -0.100006, 391.842, 1.1399
144200, 390.25, 390.35, 390.35, 390.1, 0.100006, 391.816, 1.17873
144300, 390.3, 390.3, 390.45, 390.25, 0, 391.789, 1.21707
144400, 390.3, 390.2, 390.4, 390.2, -0.0999756, 391.761, 1.25926
144500, 390.15, 390.25, 390.35, 390.15, 0.100006, 391.733, 1.29055
144600, 390.25, 390.15, 390.25, 390.15, -0.100006, 391.704, 1.32865
144700, 390.15, 390, 390.2, 390, -0.149994, 391.676, 1.37568
144800, 389.95, 389.9, 390, 389.85, -0.0500183, 391.644, 1.41995
144900, 389.9, 389.7, 389.95, 389.6, -0.199982, 391.607, 1.46604
145000, 389.75, 390.1, 390.1, 389.65, 0.350006, 391.576, 1.48652
145100, 390.1, 390.25, 390.35, 390.1, 0.149994, 391.549, 1.50216
145200, 390.25, 389.95, 390.25, 389.95, -0.299988, 391.517, 1.52806
145300, 389.95, 389.95, 390.05, 389.9, 0, 391.485, 1.55092
145400, 389.95, 390.2, 390.2, 389.9, 0.25, 391.458, 1.56302
145500, 390.2, 390, 390.2, 389.9, -0.200012, 391.427, 1.57995
145600, 389.95, 389.95, 390, 389.95, 0, 391.397, 1.59971
145700, 389.95, 390.05, 390.05, 389.95, 0.0999756, 391.368, 1.61122
145800, 390.05, 390.05, 390.15, 390, 0, 391.341, 1.62771
145900, 390.05, 390, 390.05, 389.95, -0.0499878, 391.314, 1.64301
150000, 390, 390.05, 390.1, 389.95, 0.0499878, 391.286, 1.65302
150100, 390.05, 389.95, 390.1, 389.9, -0.0999756, 391.257, 1.66341
150200, 389.95, 389.8, 390, 389.75, -0.150024, 391.226, 1.67772
150300, 389.8, 389.85, 389.95, 389.8, 0.0500183, 391.195, 1.68757
150400, 389.85, 389.9, 389.9, 389.75, 0.0499878, 391.166, 1.69489
150500, 389.95, 389.95, 390.05, 389.9, 0, 391.137, 1.69836
150600, 389.95, 389.95, 390, 389.9, 0, 391.109, 1.70309
150700, 389.95, 389.85, 389.95, 389.85, -0.100006, 391.08, 1.70789
150800, 389.9, 389.95, 389.95, 389.9, 0.0500183, 391.054, 1.712
150900, 389.95, 390.4, 390.4, 389.95, 0.449982, 391.033, 1.7017
151000, 390.4, 390.65, 390.85, 390.4, 0.25, 391.016, 1.68972
151100, 390.65, 390.6, 390.7, 390.55, -0.0499878, 390.997, 1.676
151200, 390.6, 390.45, 390.6, 390.4, -0.149994, 390.977, 1.66342
151300, 390.45, 390.55, 390.65, 390.4, 0.0999756, 390.956, 1.64114
151400, 390.55, 390.55, 390.55, 390.45, 0, 390.936, 1.61943
151500, 390.55, 390.4, 390.55, 390.4, -0.149994, 390.913, 1.59636
151600, 390.35, 390.15, 390.4, 390.15, -0.200012, 390.888, 1.58062
151700, 390.15, 390.1, 390.25, 390.05, -0.0499878, 390.863, 1.56632
151800, 390.1, 390.05, 390.1, 390, -0.0500183, 390.838, 1.5535
151900, 390.05, 390.1, 390.2, 390, 0.0500183, 390.813, 1.53775
152000, 390.1, 390.3, 390.3, 390.1, 0.199982, 390.789, 1.50977
152100, 390.3, 390.3, 390.3, 390.3, 0, 390.768, 1.48873
152200, 390.3, 390.3, 390.3, 390.3, 0, 390.748, 1.46824
152300, 390.3, 390.3, 390.3, 390.3, 0, 390.728, 1.44835
152400, 390.3, 390.3, 390.3, 390.3, 0, 390.709, 1.43292
152500, 390.3, 390.3, 390.3, 390.3, 0, 390.691, 1.41449
152600, 390.3, 390.3, 390.3, 390.3, 0, 390.67, 1.38831
152700, 390.3, 390.3, 390.3, 390.3, 0, 390.646, 1.3472
152800, 390.3, 390.3, 390.3, 390.3, 0, 390.623, 1.30604
152900, 390.3, 390.3, 390.3, 390.3, 0, 390.604, 1.28074
153000, 390.3, 390.3, 390.3, 390.3, 0, 390.584, 1.24876
153100, 390.3, 390.3, 390.3, 390.3, 0, 390.564, 1.21181
153200, 390.3, 390.3, 390.3, 390.3, 0, 390.544, 1.17803
153300, 390.3, 390.3, 390.3, 390.3, 0, 390.526, 1.14477
153400, 390.3, 390.3, 390.3, 390.3, 0, 390.508, 1.1121
153500, 390.3, 390.3, 390.3, 390.3, 0, 390.491, 1.08545
154500, 390.3, 390.3, 390.3, 390.3, 0, 390.475, 1.05712
