시간, 시가, 종가, 고가, 저가, Width, SMA(20), SD(20)
142400, 358.7, 358.7, 358.75, 358.6, 0, 358.568, 0.581426
142500, 358.65, 358.75, 358.8, 358.65, 0.100006, 358.577, 0.568525
142600, 358.8, 358.95, 359, 358.75, 0.150024, 358.588, 0.564187
142700, 358.95, 358.9, 359, 358.9, -0.0500183, 358.597, 0.559661
142800, 358.9, 358.9, 358.9, 358.8, 0, 358.607, 0.552287
142900, 358.85, 359, 359, 358.8, 0.149994, 358.621, 0.538906
143000, 359, 359, 359.05, 358.95, 0, 358.634, 0.520475
143100, 358.95, 358.7, 358.95, 358.7, -0.25, 358.644, 0.497334
143200, 358.75, 358.65, 358.75, 358.65, -0.100006, 358.649, 0.487208
143300, 358.65, 358.6, 358.7, 358.6, -0.0499878, 358.653, 0.480971
143400, 358.65, 358.75, 358.85, 358.65, 0.100006, 358.66, 0.470476
143500, 358.75, 358.8, 358.85, 358.75, 0.0499878, 358.667, 0.462314
143600, 358.8, 358.85, 358.85, 358.65, 0.0500183, 358.674, 0.454419
143700, 358.85, 358.75, 358.9, 358.75, -0.100006, 358.679, 0.45049
143800, 358.8, 359.05, 359.05, 358.8, 0.25, 358.687, 0.451799
143900, 359.05, 359.05, 359.1, 358.95, 0, 358.696, 0.452428
144000, 359.05, 358.95, 359.05, 358.9, -0.0999756, 358.701, 0.454688
144100, 359, 359.05, 359.05, 359, 0.0499878, 358.709, 0.457648
144200, 359.05, 359.2, 359.25, 359, 0.150024, 358.716, 0.469779
144300, 359.2, 359.2, 359.25, 359.1, 0, 358.724, 0.480362
144400, 359.15, 359.25, 359.25, 359.15, 0.100006, 358.734, 0.490304
144500, 359.25, 359.5, 359.55, 359.2, 0.25, 358.748, 0.513186
144600, 359.45, 359.3, 359.5, 359.3, -0.150024, 358.761, 0.517611
144700, 359.3, 359.4, 359.45, 359.25, 0.100006, 358.773, 0.530315
144800, 359.4, 359.7, 359.7, 359.4, 0.300018, 358.791, 0.558365
144900, 359.7, 359.7, 359.75, 359.6, 0, 358.807, 0.585043
145000, 359.7, 359.85, 359.95, 359.7, 0.149994, 358.828, 0.613565
145100, 359.85, 359.9, 359.9, 359.8, 0.0499878, 358.848, 0.648827
145200, 359.9, 359.8, 359.9, 359.75, -0.100006, 358.864, 0.676239
145300, 359.8, 359.95, 359.95, 359.75, 0.150024, 358.884, 0.709891
145400, 359.95, 359.95, 360, 359.95, 0, 358.904, 0.738205
145500, 359.95, 359.85, 360, 359.85, -0.100006, 358.921, 0.760394
145600, 359.9, 359.75, 359.9, 359.75, -0.149994, 358.936, 0.778816
145700, 359.8, 359.65, 359.85, 359.65, -0.149994, 358.948, 0.792925
145800, 359.7, 359.5, 359.75, 359.5, -0.200012, 358.958, 0.799447
145900, 359.5, 359.55, 359.55, 359.5, 0.0499878, 358.969, 0.807079
150000, 359.55, 359.5, 359.6, 359.45, -0.0499878, 358.978, 0.815156
150100, 359.5, 359.45, 359.5, 359.35, -0.0499878, 358.984, 0.821677
150200, 359.45, 359.5, 359.6, 359.4, 0.0499878, 358.994, 0.827858
150300, 359.5, 359.5, 359.55, 359.45, 0, 359.004, 0.832736
150400, 359.5, 359.5, 359.5, 359.45, 0, 359.013, 0.837969
150500, 359.45, 359.4, 359.5, 359.4, -0.0500183, 359.021, 0.840939
150600, 359.35, 359.4, 359.4, 359.25, 0.0499878, 359.033, 0.835183
150700, 359.4, 359.35, 359.4, 359.3, -0.0499878, 359.046, 0.821616
150800, 359.35, 359.1, 359.35, 359.1, -0.25, 359.055, 0.808735
150900, 359.1, 359.35, 359.35, 359.1, 0.25, 359.064, 0.803307
151000, 359.3, 359.3, 359.35, 359.2, 0, 359.073, 0.798117
151100, 359.35, 359.35, 359.4, 359.25, 0, 359.083, 0.791669
151200, 359.35, 359.35, 359.4, 359.25, 0, 359.096, 0.773917
151300, 359.35, 359.4, 359.4, 359.3, 0.0499878, 359.108, 0.765035
151400, 359.4, 359.5, 359.55, 359.35, 0.100006, 359.119, 0.761313
151500, 359.5, 359.55, 359.6, 359.5, 0.0499878, 359.131, 0.756371
151600, 359.55, 359.55, 359.55, 359.45, 0, 359.144, 0.748499
151700, 359.6, 359.65, 359.65, 359.55, 0.0499878, 359.158, 0.746678
151800, 359.65, 359.6, 359.65, 359.55, -0.0499878, 359.169, 0.744228
151900, 359.6, 359.65, 359.7, 359.55, 0.0499878, 359.183, 0.740627
152000, 359.65, 359.6, 359.7, 359.5, -0.0499878, 359.193, 0.739891
152100, 359.6, 359.85, 360, 359.6, 0.25, 359.203, 0.753385
152200, 359.8, 359.75, 359.9, 359.65, -0.0499878, 359.212, 0.762276
152300, 359.8, 359.65, 359.8, 359.65, -0.149994, 359.221, 0.765145
152400, 359.65, 359.65, 359.7, 359.6, 0, 359.23, 0.768539
152500, 359.65, 359.6, 359.65, 359.5, -0.0499878, 359.241, 0.765197
152600, 359.55, 359.65, 359.65, 359.55, 0.100006, 359.251, 0.765426
152700, 359.7, 359.6, 359.7, 359.5, -0.100006, 359.259, 0.765197
152800, 359.6, 359.7, 359.7, 359.55, 0.100006, 359.271, 0.762691
152900, 359.65, 359.55, 359.65, 359.5, -0.100006, 359.283, 0.752182
153000, 359.55, 359.5, 359.65, 359.45, -0.0499878, 359.291, 0.747347
153100, 359.55, 359.6, 359.65, 359.4, 0.0500183, 359.297, 0.749226
153200, 359.6, 359.6, 359.65, 359.55, 0, 359.304, 0.750132
153300, 359.55, 359.5, 359.6, 359.45, -0.0499878, 359.311, 0.747113
153400, 359.45, 359.25, 359.5, 359.2, -0.200012, 359.313, 0.744943
153500, 359.2, 358.95, 359.2, 358.9, -0.25, 359.312, 0.747037
154500, 359.15, 359.15, 359.15, 359.15, 0, 359.314, 0.744646
