시간, 시가, 종가, 고가, 저가, WP, 거래량, Width, 5mWidth, 10mWidth, DI+, DI-, 20mLowOpen, 20mSMA, SD, MFI, %D(5), MACD, 외인, 기관, 외인7m, 기관7m, 외인+기관9m, 미결제량, 미결제변화, basis, basis_mean, UpdateHigh, UpdateLow, LR, HR, HF, LF, Min30m, Time, Max30m, Time,,,,,
134600,295,294.95,295,294.95,294.963,101,-0.0499878,0.0700073,-0.0999451,0.117649,0.117649,294.85,294.985,0.094952,57.3041,37.9996,0.00246175,406,-1450,6,-5,-179,314212,-166,-0.06,0.0238112,12,0,11,10,9,8,294.838,259,295.112,268,,,,,
134700,294.95,294.95,294.95,294.9,294.938,157,0,0.0600037,-0.0499573,0.124995,0.187512,294.85,294.984,0.093913,63.0869,47.3352,0.00144857,398,-1455,5,-6,-153,314253,41,-0.05,0.023554,12,0,10,9,10,9,294.838,259,295.112,268,,,,,
134800,294.9,294.9,295,294.9,294.925,125,0,0.05,0.0500488,0.187474,0.124995,294.85,294.979,0.0905418,68.8036,46.0001,0.000101726,334,-1446,-4,-1,-60,314274,21,-0.1,0.023125,12,0,9,10,10,9,294.838,259,295.112,268,,,,,
134900,294.9,294.95,294.95,294.9,294.938,7,0.0500183,0.0400024,0.0500488,0.199967,0.0666829,294.85,294.97,0.0803708,63.8965,55.3357,-0.000321452,339,-1487,3,-7,-97,314277,3,-0.11,0.0226644,12,0,9,10,11,9,294.838,259,295.112,268,,,,,
135000,294.95,294.9,294.95,294.9,294.913,9,-0.0500183,0.0300049,0.0500183,0.214245,0.0714441,294.85,294.962,0.0727255,70.9648,50.0015,-0.00135091,333,-1481,4,-6,-77,314270,-7,-0.11,0.0222069,12,0,9,10,10,8,294.862,279,295.112,268,,,,,
135100,294.9,294.8,294.95,294.8,294.837,317,-0.100006,0.0400085,-0.149994,0.133279,0.2,294.85,294.952,0.0729708,45.4141,40,-0.00498861,284,-1469,-5,-4,-61,314242,-28,-0.02,0.0220618,12,0,9,9,10,9,294.837,290,295.112,268,,,,,
135200,294.8,294.85,294.9,294.8,294.85,131,0.0500183,0.0500122,-0.0499573,0.124952,0.187505,294.8,294.941,0.0709829,52.1734,31.6668,-0.00585124,286,-1456,-1,-2,-33,314174,-68,0.1,0.0223288,12,0,8,8,11,9,294.837,290,295.112,268,,,,,
135300,294.85,294.95,295,294.85,294.938,227,0.100006,0.0700134,3.05E-05,0.222181,0.166678,294.8,294.935,0.0669059,49.3576,40.0031,-0.00148926,417,-1462,1,-1,72,314166,-8,0.02,0.0223208,12,0,8,8,11,9,294.837,290,295.112,268,,,,,
135400,294.95,294.95,295,294.95,294.963,97,0,0.0600098,0.100037,0.176449,0.176485,294.8,294.933,0.0670173,52.5805,41.6699,0.00293376,431,-1478,4,-3,99,314160,-6,-0.06,0.0220408,12,0,9,8,11,9,294.837,290,295.112,268,,,,,
135500,294.95,295,295,294.95,294.987,170,0.0499878,0.0600037,0.0500183,0.187481,0.187519,294.8,294.934,0.0678142,49.2212,55.0046,0.00673014,450,-1481,16,-5,13,314170,10,-0.03,0.0218644,12,0,8,8,11,9,294.837,290,295.112,268,,,,,
135600,294.95,295,295,294.95,294.987,257,0.0499878,0.05,0.149994,0.187481,0.187519,294.8,294.931,0.0683236,54.2642,75.0046,0.0076945,556,-1506,31,-2,107,314191,21,0.06,0.0219932,12,0,8,8,11,8,294.837,290,295.112,268,,,,,
135700,295.05,294.95,295.1,294.95,294.987,238,-0.0999756,0.0599915,0.0500183,0.27777,0.111115,294.8,294.931,0.0700585,43.7101,80.0041,0.00668538,614,-1520,40,-5,206,314294,103,-0.06,0.0217172,12,0,8,9,10,7,294.837,290,295.112,268,,,,,
135800,294.95,294.95,295,294.95,294.963,54,0,0.0399902,0.0500183,0.235307,0.117653,294.8,294.932,0.0685666,48.6818,75.0036,0.00409749,614,-1521,47,-7,241,314263,-31,-0.09,0.0213423,12,0,8,8,11,7,294.837,290,295.112,268,,,,,
135900,294.95,294.85,294.95,294.85,294.875,428,-0.100006,0.0599915,-0.100006,0.222237,0.222237,294.8,294.93,0.0661872,34.739,63.3364,-0.00193278,474,-1478,26,-3,144,314208,-55,-0.05,0.0211037,12,0,7,7,12,8,294.837,290,295.075,269,,,,,
140000,294.85,294.85,294.85,294.8,294.838,490,0,0.0499939,-0.0499878,0.222237,0.277814,294.8,294.929,0.0616487,34.9459,46.6707,-0.00680745,434,-1531,2,-9,88,314312,104,-0.11,0.0206667,12,0,6,7,13,9,294.837,290,295.063,272,Buy Put(Point), 저점: 294.837, 저점시간: 291, 고점: 295.788, 고점시간: 126
140100,294.85,294.8,294.85,294.75,294.8,312,-0.0500183,0.05,0,0.235315,0.235315,294.8,294.923,0.0640619,35.0631,29.5271,-0.0102946,453,-1577,3,-14,46,314310,-2,0.04,0.0207309,12,0,6,7,12,9,294.8,300,295.063,272,,,,,
140200,294.8,294.8,294.85,294.75,294.8,116,0,0.0300049,-0.0500183,0.235315,0.235315,294.8,294.917,0.0662664,28.8776,22.3825,-0.0105591,491,-1606,5,-17,-70,314344,34,-0.05,0.0204967,12,0,5,6,12,9,294.8,301,295.063,272,,,,,
140300,294.8,294.75,294.8,294.7,294.75,277,-0.0499878,0.0400024,-0.200012,0.125014,0.312517,294.8,294.908,0.0735503,11.9344,14.8809,-0.0109823,469,-1615,-12,-15,-99,314465,121,-0.13,0.02,12,0,5,6,13,10,294.75,302,295.037,275,,,,,
140400,294.7,294.6,294.7,294.6,294.625,1026,-0.100006,0.0400024,-0.300018,0.111122,0.388912,294.7,294.893,0.0926614,6.94094,11.5466,-0.0154175,293,-1554,-45,-4,-230,314634,169,-0.28,0.0190131,12,0,5,6,13,10,294.625,303,295.037,275,Buy PUT(Escape flat),,,,
140500,294.6,294.5,294.7,294.5,294.55,872,-0.100006,0.0600037,-0.450012,0.095245,0.428588,294.6,294.871,0.114896,0,8.21222,-0.0194255,416,-1623,-28,-14,-257,314763,129,-0.22,0.0182295,12,0,5,6,12,10,294.55,304,295.037,275,,,,,
140600,294.5,294.25,294.5,294.25,294.313,1492,-0.25,0.1,-0.75,0.0800049,0.56001,294.5,294.839,0.161113,0,5.35582,-0.0301473,296,-1548,-25,-10,-346,314862,99,-0.09,0.0178758,12,0,4,5,13,11,294.313,305,295,276, Put 포인트 생성,,,,
140700,294.25,294.3,294.35,294.25,294.3,1008,0.0499878,0.109998,-0.600037,0,0.583338,294.25,294.807,0.196662,18.6015,3.83244,-0.0325277,276,-1561,-22,-4,-378,315029,167,-0.02,0.0177524,12,0,4,5,13,11,294.3,306,294.987,296,,,,,
140800,294.3,294.3,294.4,294.25,294.313,837,0,0.1,-0.600037,0.0384516,0.538463,294.25,294.776,0.221662,18.6015,2.76121,-0.0279541,287,-1411,-23,23,-120,315103,74,-0.07,0.0174675,12,0,4,6,12,10,294.3,306,294.987,296,,,,,
140900,294.25,294.25,294.3,294.25,294.263,329,0,0.0799988,-0.500031,0.0399902,0.480005,294.25,294.742,0.245739,18.9508,2.76121,-0.0227824,395,-1393,-13,30,99,315207,104,-0.22,0.016699,12,0,4,6,12,9,294.263,308,294.987,296,,,,,
141000,294.25,294.2,294.25,294.15,294.2,1193,-0.0499878,0.0699951,-0.550018,0.0384525,0.5,294.25,294.707,0.270427,15.48,4.19028,-0.0181274,572,-1521,14,13,175,315251,44,-0.02,0.0165806,12,0,4,6,12,10,294.2,309,294.987,296,,,,,
141100,294.2,294.3,294.3,294.15,294.262,743,0.0999756,0.0399902,-0.400024,0.0740573,0.444457,294.2,294.678,0.285964,25.2215,8.47574,-0.0101807,537,-1329,34,32,323,315161,-90,0.13,0.0169453,12,0,4,6,12,10,294.2,309,294.987,296,,,,,
141200,294.25,294.4,294.45,294.25,294.375,710,0.149994,0.0599915,-0.250031,0.172416,0.413803,294.2,294.654,0.292399,32.1614,14.8351,0.0014974,487,-1333,10,41,300,315215,54,0.04,0.0170192,12,0,4,7,12,10,294.2,309,294.987,296,,,,,
141300,294.4,294.35,294.45,294.3,294.362,583,-0.0499878,0.069989,-0.250031,0.166663,0.366671,294.2,294.626,0.298075,30.9259,20.6798,0.00882567,574,-1272,39,39,563,315054,-161,-0.01,0.0169329,12,0,5,7,12,10,294.2,309,294.987,296,,,,,
141400,294.35,294.3,294.35,294.3,294.313,387,-0.0500183,0.0799927,-0.200043,0.178564,0.321425,294.2,294.593,0.304323,33.6312,26.134,0.0106242,623,-1354,49,29,476,315124,70,0.02,0.0169427,12,0,5,6,13,10,294.2,309,294.987,296,,,,,
141500,294.25,294.35,294.35,294.25,294.325,410,0.100006,0.0899963,-3.05E-05,0.1923,0.307676,294.2,294.56,0.308948,41.8831,36.134,0.0110677,652,-1397,52,2,507,315181,57,0.05,0.0170476,12,0,5,6,13,11,294.2,309,294.987,296,,,,,
141600,294.3,294.4,294.4,294.25,294.362,654,0.100006,0.0900024,0.349976,0.249981,0.12499,294.2,294.529,0.311303,58.588,48.5142,0.0121948,867,-1620,67,-32,532,315259,78,0.01,0.0170253,12,0,4,7,13,11,294.2,309,294.987,296,,,,,
141700,294.4,294.35,294.45,294.3,294.362,536,-0.0499878,0.0700012,0.25,0.279991,0.119989,294.2,294.497,0.312289,45.3953,54.1551,0.012972,950,-1651,54,-18,423,315307,48,-0.13,0.0165615,12,0,5,8,12,10,294.2,309,294.987,296,,,,,
141800,294.35,294.25,294.35,294.25,294.275,581,-0.100006,0.0800049,0.149994,0.25,0.166641,294.2,294.463,0.314772,41.0901,53.5489,0.00928548,885,-1583,49,-36,300,315223,-84,-0.05,0.0163522,12,0,5,7,13,11,294.2,309,294.987,296,,,,,
141900,294.25,294.25,294.35,294.25,294.275,507,0,0.0700012,0.149994,0.239997,0.159974,294.2,294.433,0.316376,43.4219,54.7614,0.00683187,893,-1587,58,-36,255,315352,129,0.04,0.0164263,12,0,5,7,12,11,294.2,309,294.987,296,,,,,
142000,294.3,294.35,294.35,294.25,294.325,184,0.0500183,0.0600037,0.25,0.239997,0.0799746,294.2,294.407,0.316308,56.4106,56.6656,0.0077596,954,-1620,54,-49,126,315351,-1,0.09,0.0166562,12,0,5,7,12,11,294.2,309,294.987,296,,,,,
142100,294.35,294.35,294.45,294.35,294.375,531,0,0.0400024,0.150024,0.291672,0.0833058,294.2,294.386,0.31512,48.4064,50,0.0110636,1036,-1656,59,-43,226,315368,17,-0.01,0.0165732,12,0,6,8,12,10,294.2,309,294.987,296,,,,,
142200,294.35,294.35,294.4,294.3,294.35,392,0,0.0300049,3.05E-05,0.181813,0.136346,294.2,294.364,0.31405,37.4213,46.6667,0.0120239,1028,-1700,53,-43,26,315485,117,0.03,0.0166149,12,0,6,8,12,11,294.2,309,294.987,296,,,,,
142300,294.35,294.4,294.4,294.3,294.375,313,0.0499878,0.0200012,0.100006,0.190473,0.142841,294.2,294.345,0.312107,50.9315,54.9985,0.0128092,954,-1679,12,-8,6,315493,8,0.04,0.0166873,12,0,5,7,12,11,294.2,309,294.987,296,,,,,
142400,294.4,294.4,294.45,294.35,294.4,185,0,0.0200012,0.150024,0.227287,0.13635,294.2,294.334,0.307036,58.2912,63.3303,0.0131999,927,-1631,-3,2,41,315433,-60,0.06,0.016821,12,0,5,8,12,11,294.2,309,294.987,296,,,,,
142500,294.4,294.3,294.4,294.3,294.325,243,-0.100006,0.0299988,-0.0499878,0.227287,0.136378,294.2,294.323,0.299397,45.8403,54.9954,0.00889486,921,-1645,5,-8,29,315425,-8,-0.05,0.0166154,12,0,5,8,13,12,294.2,309,294.987,296,,,,,
142600,294.3,294.35,294.35,294.2,294.313,569,0.0500183,0.0400024,-0.0999756,0.181846,0.227259,294.2,294.323,0.277292,43.9404,56.9949,0.00557455,755,-1622,-19,-5,-166,315357,-68,0.07,0.0167791,12,0,5,8,14,13,294.2,309,294.987,296,,,,,
142700,294.4,294.5,294.6,294.35,294.487,1214,0.100006,0.0600037,0.0500183,0.333342,0.208326,294.2,294.332,0.255327,73.4609,61.9946,0.0115316,769,-1633,-26,-1,-166,315309,-48,0.06,0.0169113,12,0,6,8,14,13,294.2,309,294.963,297,,,,,
142800,294.5,294.5,294.55,294.45,294.5,551,0,0.0500061,0.150024,0.33335,0.166675,294.2,294.341,0.236412,90.3708,61.9957,0.0150146,845,-1660,-27,0,-121,315266,-43,-0.04,0.0167378,12,0,7,8,14,13,294.2,309,294.875,298,,,,,
142900,294.5,294.55,294.55,294.45,294.525,421,0.0499878,0.0600037,0.200012,0.333359,0.166679,294.2,294.354,0.214212,91.7483,64.4963,0.017334,768,-1667,-37,4,-233,315224,-42,0,0.0166869,12,0,7,8,13,12,294.2,309,294.838,299,,,,,
143000,294.55,294.5,294.55,294.5,294.513,126,-0.0499878,0.05,0.100006,0.347858,0.173929,294.2,294.37,0.184708,87.2155,74.4974,0.0158651,807,-1690,-21,-1,-263,315266,42,0.05,0.0167879,12,0,8,8,12,11,294.2,309,294.8,301,,,,,
143100,294.5,294.4,294.5,294.4,294.425,735,-0.100006,0.0599976,0,0.260894,0.260894,294.25,294.378,0.158449,69.5121,72.4971,0.00815023,815,-1690,-16,-8,-203,315013,-253,-0.09,0.0164652,12,0,8,8,13,11,294.2,309,294.8,301,,,,,
143200,294.45,294.4,294.45,294.4,294.413,456,-0.0500183,0.05,-0.0500183,0.27275,0.227278,294.25,294.38,0.145035,69.5121,67.4967,0.00244548,764,-1640,-22,0,-151,315027,14,-0.15,0.0159638,12,0,8,8,14,11,294.2,309,294.75,302,,,,,
143300,294.35,294.45,294.45,294.3,294.413,397,0.100006,0.0700012,0,0.260887,0.304355,294.25,294.382,0.133037,70.2035,64.9973,-0.000813802,783,-1678,4,-8,-191,315072,45,0.09,0.0161862,12,0,8,8,13,11,294.2,309,294.625,303,,,,,
143400,294.45,294.45,294.55,294.4,294.462,794,0,0.0600037,0,0.291651,0.291676,294.25,294.39,0.119051,70.2035,59.9985,0.000386556,769,-1667,0,-4,-174,315279,207,-0.15,0.0156886,12,0,9,9,12,10,294.2,309,294.55,304,,,,,
143500,294.45,294.4,294.45,294.4,294.413,200,-0.0500183,0.0600098,0.0499878,0.304328,0.26086,294.25,294.394,0.106012,71.0265,54.9981,-0.000439453,766,-1676,-11,-2,-43,315272,-7,0.01,0.0156716,12,0,9,9,13,9,294.2,309,294.525,328,,,,,
143600,294.4,294.5,294.5,294.4,294.475,273,0.100006,0.0600098,0.0999756,0.363601,0.181828,294.25,294.4,0.0993188,68.4813,58.3322,0.00198568,685,-1590,-11,11,-41,315157,-115,-0.1,0.0153274,12,0,9,10,12,8,294.2,309,294.525,328,,,,,
143700,294.45,294.4,294.45,294.4,294.413,80,-0.0500183,0.0600098,-0.0500488,0.157854,0.210536,294.25,294.402,0.0949675,48.8819,56.3334,0.000142415,652,-1531,-22,22,-64,315266,109,-0.17,0.0147774,12,0,9,10,12,8,294.2,309,294.525,328,,,,,
143800,294.4,294.4,294.4,294.3,294.375,997,0,0.0400085,-0.0500488,0.157849,0.315795,294.25,294.408,0.0865258,48.8819,51.8337,-0.00296631,660,-1520,-22,24,39,314988,-278,-0.1,0.0144379,12,0,9,9,13,9,294.2,309,294.525,328,,,,,
143900,294.4,294.4,294.45,294.35,294.4,126,0,0.0400085,-0.100037,0.210491,0.315784,294.3,294.414,0.0798432,36.9952,47.334,-0.00305583,564,-1477,-28,23,-30,314900,-88,-0.07,0.0141888,12,0,10,10,12,9,294.2,309,294.525,328,,,,,
144000,294.4,294.4,294.5,294.4,294.425,231,0,0.0300049,-0.0500488,0.249947,0.299991,294.3,294.419,0.077288,39.7625,45.3353,-0.00177816,570,-1480,-30,28,-35,314920,20,0.13,0.0145294,12,0,11,11,11,8,294.262,310,294.525,328,,,,,
144100,294.4,294.45,294.6,294.4,294.475,604,0.0500183,0.0200073,0.0999756,0.318131,0.181813,294.3,294.424,0.078426,81.9838,42.003,0.00208333,597,-1484,-24,26,-11,315030,110,-0.04,0.0143695,12,0,11,11,11,8,294.275,318,294.525,328,,,,,
144200,294.45,294.45,294.5,294.45,294.463,282,0,0.0100037,0.149994,0.31814,0.181818,294.3,294.429,0.0788085,81.9838,44.0035,0.00361328,673,-1500,-13,25,68,314981,-49,-0.09,0.0140643,12,0,11,10,12,8,294.275,318,294.525,328,,,,,
144300,294.45,294.45,294.5,294.45,294.463,70,0,0.0100037,0.0499878,0.349965,0.100003,294.3,294.434,0.0790027,75.8033,46.004,0.00366618,712,-1502,3,12,108,315003,22,0.02,0.0140816,12,0,10,10,12,8,294.275,318,294.525,328,,,,,
144400,294.45,294.45,294.5,294.45,294.463,25,0,0.0100037,0.0499878,0.27777,0.111115,294.3,294.437,0.0778878,75.8033,48.0046,0.00293783,720,-1502,9,4,128,314997,-6,-0.02,0.0139825,12,0,10,10,11,8,294.275,318,294.525,328,,,,,
144500,294.45,294.35,294.5,294.35,294.388,440,-0.100006,0.0300049,0,0.25,0.200012,294.3,294.44,0.0783626,62.7834,43.3384,-0.00155843,733,-1502,10,2,136,315058,61,-0.08,0.0137101,12,0,10,10,11,8,294.275,318,294.525,328,,,,,
144600,294.35,294.4,294.45,294.35,294.4,251,0.0499878,0.0299988,-0.0500183,0.200012,0.200012,294.35,294.444,0.078828,62.1863,40.0041,-0.00326335,626,-1516,8,-5,-11,314949,-109,-0.16,0.0132081,12,0,10,9,12,8,294.275,318,294.525,328,,,,,
144700,294.45,294.4,294.45,294.4,294.413,38,-0.0500183,0.0400024,-0.0500183,0.210536,0.210536,294.35,294.441,0.071387,66.0276,36.6697,-0.00316569,608,-1534,5,-7,-66,314923,-26,-0.08,0.0129395,12,0,10,8,12,8,294.275,318,294.525,328,,,,,
144800,294.45,294.45,294.45,294.4,294.438,196,0,0.0400024,-0.0500183,0.22223,0.111115,294.35,294.438,0.0619423,70.4934,34.6692,-0.00131836,594,-1514,0,-4,-7,314942,19,-0.03,0.0128161,12,0,10,8,11,7,294.275,318,294.525,328,,,,,
144900,294.5,294.55,294.55,294.45,294.525,122,0.0499878,0.05,-3.05E-05,0.277746,0.111119,294.35,294.438,0.0532259,72.7257,40.6667,0.00440674,645,-1520,-4,-2,35,314985,43,-0.07,0.0125788,12,0,11,9,11,7,294.313,325,294.525,348,,,,,
145000,294.55,294.45,294.55,294.4,294.462,233,-0.0999756,0.0499939,-0.100006,0.210511,0.157923,294.35,294.435,0.0425106,63.5457,45.3328,0.00408529,700,-1532,-1,-4,55,314900,-85,-0.07,0.0123428,12,0,11,9,11,8,294.313,325,294.525,348,,,,,
145100,294.4,294.45,294.45,294.4,294.438,304,0.0500183,0.05,-0.100006,0.124971,0.187533,294.35,294.436,0.04068,45.8143,48.6677,0.00190837,638,-1532,-11,-4,-67,314832,-68,-0.2,0.0117379,12,0,10,8,12,8,294.313,325,294.525,348,,,,,
145200,294.45,294.4,294.45,294.4,294.413,118,-0.0500183,0.05,-0.150024,0.124967,0.187526,294.35,294.436,0.0400699,41.8394,47.0003,-0.00119222,550,-1509,-26,-1,-169,314808,-24,-0.04,0.0115909,12,0,10,8,11,7,294.313,325,294.525,348,,,,,
145300,294.4,294.4,294.5,294.4,294.425,226,0,0.05,-0.150024,0.17642,0.176492,294.35,294.436,0.0398831,41.8394,43.999,-0.00258382,565,-1508,-8,1,-161,314770,-38,-0.15,0.0111331,12,0,10,9,11,7,294.313,325,294.525,348,,,,,
145400,294.4,294.3,294.45,294.3,294.337,490,-0.100006,0.0600037,-0.250031,0.157844,0.26317,294.35,294.43,0.0402055,30.7598,28.0005,-0.00646159,561,-1517,-6,2,-187,314823,53,-0.18,0.0105932,12,0,9,8,12,8,294.313,325,294.525,348,,,,,
145500,294.3,294.3,294.35,294.3,294.313,291,0,0.0400085,-0.150024,0.176407,0.176479,294.3,294.425,0.0466703,40.3583,20,-0.00894775,450,-1485,-20,4,-145,314804,-19,-0.15,0.0101408,12,0,9,8,12,7,294.313,354,294.525,348,,,,,
145600,294.3,294.25,294.4,294.25,294.288,447,-0.0499878,0.0400024,-0.25,0.16661,0.166678,294.3,294.416,0.0512193,19.8064,9.99847,-0.0103231,245,-1296,-57,32,-125,314918,114,-0.07,0.00991572,12,0,9,9,11,7,294.288,355,294.525,348,,,,,
145700,294.3,294.45,294.45,294.3,294.413,380,0.150024,0.0600037,-0.0499573,0.190444,0.14287,294.3,294.416,0.0512402,35.1514,18.3339,-0.00395101,301,-1221,-57,44,0,314889,-29,-0.21,0.00929971,12,0,9,9,11,7,294.288,355,294.525,348,,,,,
145800,294.4,294.45,294.45,294.4,294.438,42,0.0500183,0.0700073,6.10E-05,0.190444,0.14287,294.3,294.419,0.050526,28.0494,26.6694,0.0021403,300,-1213,-48,45,-38,314886,-3,0,0.00927373,12,0,9,9,10,7,294.288,355,294.525,348,,,,,
145900,294.4,294.45,294.45,294.4,294.438,97,0.0500183,0.0600098,9.16E-05,0.0999939,0.150006,294.3,294.421,0.0505128,22.7842,40.0041,0.00545247,294,-1216,-36,41,-90,314873,-13,-0.13,0.00888579,12,0,9,9,10,7,294.288,355,294.525,348,,,,,
150000,294.4,294.35,294.45,294.3,294.362,299,-0.0499878,0.0700073,0.0500793,0.0999908,0.199982,294.3,294.417,0.051672,21.918,48.0046,0.00288493,254,-1193,-44,45,-45,314768,-105,-0.26,0.00813888,12,0,8,9,10,8,294.288,355,294.525,348,,,,,
150100,294.35,294.25,294.35,294.2,294.263,472,-0.100006,0.080011,-0.0999451,0.090904,0.272684,294.3,294.407,0.0589504,17.2295,51.3372,-0.00455729,126,-1106,-62,58,-21,314809,41,-0.31,0.00725761,12,0,8,9,10,8,294.263,360,294.525,348,,,,,
150200,294.2,294.2,294.3,294.2,294.225,714,0,0.0500061,-0.0499268,0.0869554,0.26084,294.2,294.395,0.0686453,13.566,38.0025,-0.00996907,73,-1096,-53,55,-80,314876,67,-0.17,0.00676795,12,0,8,9,10,8,294.225,361,294.525,348,,,,,
150300,294.2,294.2,294.25,294.2,294.213,400,0,0.0400024,-0.0499268,0.0454684,0.2727,294.2,294.383,0.0776729,13.566,24.6678,-0.0119263,45,-1188,-28,15,-187,314911,35,-0.04,0.00663911,12,0,8,9,11,7,294.213,362,294.525,348,,,,,
150400,294.2,294.2,294.25,294.15,294.2,511,0,0.0299988,0.0500793,0.0476343,0.238084,294.2,294.369,0.0861603,16.4417,14.6675,-0.0111287,55,-1233,-35,-1,-143,314950,39,0,0.00662087,12,0,7,8,11,8,294.2,363,294.525,348,,,,,
150500,294.2,294.25,294.25,294.15,294.225,465,0.0499878,0.0299988,0.100067,0.0454697,0.227265,294.2,294.361,0.091591,30.4301,13.3337,-0.00732829,203,-1333,-13,-17,-79,314982,32,0.01,0.00663013,12,0,7,8,10,8,294.2,363,294.525,348,,,,,
150600,294.25,294.35,294.35,294.25,294.325,183,0.100006,0.0299988,0.250061,0.142874,0.238084,294.2,294.358,0.0915086,40.9099,23.3344,0.000646975,189,-1331,-15,-16,-222,314998,16,-0.08,0.00639343,12,0,8,8,10,8,294.2,363,294.525,348,,,,,
150700,294.35,294.2,294.35,294.2,294.237,331,-0.149994,0.0599976,-0.0499573,0.100003,0.299979,294.2,294.349,0.0939808,26.2972,26.6687,0.00135905,244,-1344,-1,-21,-187,315067,69,-0.13,0.00602179,12,0,8,8,9,9,294.2,363,294.525,348,,,,,
150800,294.15,294.1,294.2,294.1,294.125,358,-0.0499878,0.0699951,-0.149963,0.0952423,0.38094,294.15,294.333,0.104052,22.9624,26.6687,-0.00362142,59,-1312,-9,-29,-331,315129,62,-0.11,0.00570651,12,0,8,8,9,9,294.125,367,294.525,348,,,,,
150900,294.1,294.2,294.2,294.1,294.175,622,0.100006,0.0899963,-0.0999756,0.0909141,0.363629,294.1,294.316,0.107811,36.8727,29.0489,-0.0040568,-94,-1241,-23,-20,-396,315175,46,-0.14,0.00531164,12,0,7,7,9,9,294.125,367,294.525,348,,,,,
151000,294.15,294,294.15,294,294.038,547,-0.149994,0.109998,-0.199982,0.0869623,0.347823,294.1,294.294,0.120658,34.4003,22.3822,-0.0100911,-180,-1223,-32,-5,-423,315271,96,-0.14,0.00491891,12,0,6,6,10,10,294.038,369,294.525,348,,,,,
151100,294,293.95,294.05,293.95,293.975,663,-0.0499878,0.0999939,-0.149963,0.0909167,0.318194,294,294.271,0.136761,32.7132,9.04889,-0.0139486,-475,-1081,-75,21,-533,315161,-110,-0.05,0.00477088,12,0,6,5,11,11,293.975,370,294.525,348,,,,,
151200,293.95,293.95,294,293.9,293.95,357,0,0.0699951,-0.149963,0.0909141,0.363657,293.95,294.248,0.152084,40.0863,7.93751,-0.0147135,-587,-1049,-112,40,-493,315175,14,-0.2,0.00422042,12,0,5,5,11,12,293.95,371,294.525,348,,,,,
151300,293.9,293.8,293.95,293.8,293.837,477,-0.100006,0.0799988,-0.249969,0.0833355,0.416677,293.9,294.219,0.172996,34.8462,7.93751,-0.0181925,-514,-1148,-100,26,-484,315165,-10,-0.09,0.00396782,12,1,5,5,12,13,293.837,372,294.525,348,,,,,
151400,293.8,293.9,293.95,293.8,293.888,460,0.100006,0.0799988,-0.149963,0.080001,0.359992,293.8,294.196,0.185752,42.1408,5.85944,-0.0142375,-420,-1218,-94,18,-508,315126,-39,-0.11,0.00366309,12,1,5,5,12,13,293.837,372,294.525,348,,,,,
151500,293.9,293.8,293.9,293.75,293.813,452,-0.100006,0.0700012,-0.299957,0.0769249,0.384601,293.8,294.171,0.200512,30.9128,7.52568,-0.0128092,-360,-1304,-59,1,-522,315020,-106,0,0.00365332,12,1,5,5,13,13,293.813,374,294.525,348,,,,,
151600,293.8,293.85,293.9,293.8,293.85,554,0.0500183,0.0700073,-0.349945,0,0.384601,293.8,294.149,0.209806,36.6474,10.8592,-0.00792236,-450,-1327,-50,-12,-677,314989,-31,-0.1,0.00337765,12,1,6,5,12,13,293.813,374,294.525,348,,,,,
151700,293.9,293.95,293.95,293.85,293.925,315,0.0500183,0.080011,-0.149933,0.0400127,0.359992,293.8,294.125,0.214889,43.8629,17.5254,0.000476077,-330,-1354,-21,-18,-431,314961,-28,-0.01,0.00334217,12,1,6,6,12,13,293.813,374,294.525,348,,,,,
151800,293.95,293.9,294.1,293.9,293.95,1012,-0.0500183,0.0700134,-0.149963,0.14815,0.259251,293.8,294.101,0.216942,38.2418,24.1916,0.0068278,-249,-1381,32,-42,-295,314919,-42,-0.05,0.00320105,12,1,7,7,12,13,293.813,374,294.525,348,,,,,
151900,293.9,294.05,294.05,293.9,294.012,282,0.149994,0.080011,-0.0999756,0.14286,0.249995,293.8,294.079,0.217649,33.8268,35.5548,0.0135661,-326,-1299,37,-35,-222,314890,-29,0.11,0.00348284,12,1,6,6,13,13,293.813,374,294.462,349,,,,,
152000,294,294.2,294.2,294,294.15,590,0.200012,0.100012,0.250031,0.250016,0.178564,293.8,294.069,0.217831,45.8097,53.8885,0.0223633,-260,-1325,36,-25,-29,314929,39,0.01,0.00349999,12,1,7,7,13,12,293.813,374,294.438,358,,,,,
152100,294.15,294.1,294.2,294.05,294.112,572,-0.0499878,0.100006,0.250031,0.241387,0.13793,293.8,294.061,0.215919,46.6916,66.1104,0.023291,-193,-1435,32,-31,8,314771,-158,0.01,0.00351705,12,1,8,7,12,12,293.813,374,294.438,358,,,,,
152200,294.1,294.05,294.15,294,294.063,457,-0.0500183,0.100006,0.200012,0.233344,0.133313,293.8,294.053,0.212894,42.5637,70.5537,0.019104,-193,-1461,23,-22,8,314532,-239,0.01,0.00353402,12,1,8,7,13,13,293.813,374,294.438,358,,,,,
152300,294.05,294,294.05,294,294.013,135,-0.0499878,0.1,0.250031,0.250016,0.0714083,293.8,294.043,0.209723,45.5761,74.9983,0.0120728,-143,-1513,43,-26,-18,314465,-67,0.06,0.00368145,12,1,8,6,14,13,293.813,374,294.438,358,,,,,
