시간, 시가, 종가, 고가, 저가, WP, 거래량, 거래량(부호), Width, 5mWidth, 10mWidth, DI+, DI-, 20mLowOpen, 20mSMA, SD, MFI, %D(5), MACD, 외인, 기관, 외인7m, 기관7m, 외인+기관9m, 미결제량, 미결제변화, basis, basis_mean, UpdateHigh, UpdateLow, LR, HR, HF, LF, Min30m, Time, Max30m, Time,
130900,300.6,300.6,300.6,300.55,300.588,34,34,0,0.00999756,0.0999756,0.0833672,0.250051,300.6,300.656,0.04899,92.896,56.664,-0.002771,6199,-3649,18,-19,-65,292821,35,0.39,0.363012,20,2,7,7,11,7,300.588,249,300.775,225,
131000,300.55,300.6,300.6,300.55,300.588,4,4,0.0500183,0.0100037,0.100006,0.083363,0.250038,300.55,300.651,0.0487843,91.8592,53.332,-0.0043457,6172,-3654,3,-14,-49,292832,11,0.46,0.3634,20,2,6,6,11,7,300.588,250,300.775,225,
131100,300.55,300.6,300.65,300.55,300.6,186,186,0.0500183,0.0200073,0.100037,0.15385,0.230798,300.55,300.648,0.0491081,91.8592,46.668,-0.00400391,6239,-3690,9,-16,-11,292788,-44,0.46,0.363785,20,2,6,7,10,7,300.588,250,300.775,225,
131200,300.65,300.7,300.7,300.6,300.675,251,251,0.0500183,0.030011,0.200043,0.214308,0.214308,300.55,300.647,0.0472046,96.1501,53.336,0.000520834,6411,-3729,33,-20,90,292893,105,0.51,0.364365,20,2,6,7,10,7,300.588,250,300.775,225,
131300,300.7,300.6,300.7,300.6,300.625,231,-231,-0.100006,0.0500122,0.100037,0.214308,0.142857,300.55,300.644,0.0466256,48.6467,46.6721,0.0011027,6333,-3718,23,-15,16,292921,28,0.41,0.364545,20,2,6,7,9,7,300.588,250,300.775,225,
131400,300.6,300.6,300.6,300.55,300.588,231,231,0,0.0500122,0.100037,0.214298,0.214298,300.55,300.638,0.0475006,48.6467,46.6721,-0.000651042,6313,-3702,20,-12,17,292988,67,0.35,0.364488,20,2,6,7,9,7,300.588,254,300.775,225,
131500,300.6,300.6,300.6,300.55,300.588,92,92,0,0.0400085,0.0500488,0.214289,0.214289,300.55,300.632,0.0478806,48.6467,46.6721,-0.00193278,6191,-3686,2,-8,-53,292952,-36,0.43,0.364745,20,2,5,6,9,7,300.588,255,300.713,235,
131600,300.6,300.65,300.65,300.55,300.625,180,180,0.0499878,0.0400024,0.100037,0.199967,0.200008,300.55,300.628,0.047868,61.9268,53.336,-0.000972494,6208,-3691,1,-6,-39,292954,2,0.46,0.365117,20,2,5,7,9,6,300.588,255,300.713,235,
131700,300.6,300.6,300.65,300.6,300.612,161,-161,0,0.0299988,0.100037,0.199976,0.200016,300.55,300.624,0.0478282,50.2936,40.0041,-0.000240072,6215,-3690,6,-5,-19,292943,-11,0.47,0.365525,20,2,6,7,8,6,300.588,255,300.713,235,
131800,300.6,300.65,300.7,300.6,300.65,179,179,0.0499878,0.0199951,0.150024,0.24999,0.125033,300.55,300.625,0.0460079,58.8822,46.668,0.00217692,6218,-3691,-3,0,-23,292960,17,0.42,0.365736,20,2,5,8,7,6,300.588,255,300.713,235,
131900,300.65,300.8,300.8,300.65,300.762,507,507,0.149994,0.0499939,0.300018,0.352899,0.0588404,300.55,300.633,0.0500958,74.0268,60,0.00840251,6234,-3710,-25,2,6,292907,-53,0.28,0.365405,20,2,6,8,7,6,300.588,255,300.762,259,
132000,300.8,300.6,300.8,300.6,300.65,263,-263,-0.199982,0.0899902,0.0500183,0.299979,0.100003,300.55,300.633,0.0489702,63.0401,57.3334,0.00565186,6150,-3692,-26,3,-91,292937,30,0.37,0.365423,20,2,6,8,6,7,300.588,255,300.762,259,
132100,300.6,300.65,300.65,300.6,300.637,28,28,0.0499878,0.0899902,0.0499878,0.263155,0.105268,300.55,300.633,0.0473763,63.6149,52.002,0.00265706,6151,-3692,-23,1,-223,292957,20,0.43,0.365671,20,2,6,8,7,7,300.588,255,300.762,259,
132200,300.65,300.55,300.65,300.55,300.575,222,-222,-0.100006,0.109991,-0.100037,0.210504,0.157918,300.55,300.631,0.0463799,50.4859,45.3339,-0.00279134,6162,-3722,-4,-5,-175,292986,29,0.36,0.365649,20,2,6,7,7,8,300.575,262,300.762,259,
132300,300.55,300.6,300.6,300.55,300.588,172,172,0.0500183,0.109998,0.0499878,0.222196,0.166689,300.55,300.629,0.0456037,62.2707,36.0034,-0.00532633,6152,-3740,-8,-7,-199,292983,-3,0.34,0.365551,20,2,6,7,7,8,300.575,262,300.762,259,
132400,300.6,300.6,300.6,300.55,300.588,39,39,0,0.0799988,0.0499878,0.222196,0.111115,300.55,300.627,0.0458284,62.2707,20.0049,-0.00510661,5921,-3741,-42,-7,-325,292992,9,0.46,0.365909,20,2,6,6,7,8,300.575,262,300.762,259,
132500,300.6,300.55,300.6,300.55,300.563,68,-68,-0.0500183,0.0500061,-3.05E-05,0.222196,0.111115,300.55,300.623,0.0470039,59.8925,16.0034,-0.00527751,5873,-3807,-49,-16,-451,292998,6,0.4,0.366038,20,2,5,6,7,8,300.563,265,300.762,259,
132600,300.55,300.6,300.6,300.55,300.588,76,76,0.0500183,0.0500122,0,0.176456,0.117649,300.55,300.619,0.0476859,57.4039,12.0044,-0.00329997,5928,-3837,-43,-18,-434,293017,19,0.38,0.36609,20,2,5,6,7,7,300.563,265,300.762,259,
132700,300.6,300.55,300.65,300.55,300.575,159,-159,-0.0500183,0.0400146,-0.0500183,0.222188,0.111111,300.55,300.615,0.0482027,57.473,12.0044,-0.00249023,5927,-3850,-31,-22,-450,293006,-11,0.4,0.366217,20,2,5,7,6,7,300.563,265,300.762,259,
132800,300.55,300.55,300.6,300.55,300.563,249,-249,0,0.030011,-0.100006,0.176414,0.117645,300.55,300.611,0.0488054,52.3813,8.00293,-0.00227865,6043,-3924,-15,-33,-405,292961,-45,0.52,0.366791,20,2,5,7,6,6,300.563,268,300.762,259,
132900,300.6,300.55,300.6,300.55,300.563,64,-64,-0.0500183,0.0400146,-0.300018,0.0666423,0.133325,300.55,300.61,0.0470088,27.9336,4.00146,-0.00179037,6052,-3930,-15,-29,-336,293000,39,0.54,0.367435,20,2,5,7,6,6,300.563,269,300.762,259,
133000,300.55,300.6,300.6,300.55,300.588,189,189,0.0500183,0.0400146,-0.0500183,0.0832952,0.083346,300.55,300.61,0.0448841,50.8757,14.0045,-0.000240071,6376,-4169,32,-61,-252,293024,24,0.54,0.368074,20,2,5,7,6,6,300.563,269,300.762,259,
133100,300.65,300.65,300.65,300.6,300.637,354,354,0,0.030011,-0.100006,0.16659,0.083346,300.55,300.612,0.043839,63.7922,30.0031,0.00321045,6377,-4170,65,-61,-233,293118,94,0.51,0.368598,20,2,6,8,6,6,300.563,269,300.762,259,
133200,300.65,300.6,300.65,300.6,300.612,409,-409,-0.0499878,0.0300049,-0.0499878,0.181737,0,300.55,300.609,0.0436524,55.4312,40.0061,0.00383301,6345,-4180,67,-53,-247,293395,277,0.43,0.368824,20,2,6,8,6,6,300.563,269,300.762,259,
133300,300.6,300.55,300.65,300.55,300.575,153,-153,-0.0500183,0.0400085,-0.150024,0.166599,0.0833503,300.55,300.606,0.0438902,43.9641,40.0061,0.00193278,6349,-4168,60,-47,1,293448,53,0.48,0.369231,20,2,6,8,6,6,300.563,269,300.762,259,
133400,300.55,300.6,300.6,300.55,300.588,194,194,0.0500183,0.0400085,-0.100006,0.166599,0.0833503,300.55,300.606,0.042454,50.7496,50.0092,0.00090332,6267,-4148,48,-42,53,293423,-25,0.45,0.369526,20,2,5,8,7,6,300.563,269,300.762,259,
133500,300.6,300.65,300.65,300.55,300.625,88,88,0.0499878,0.0400024,0,0.230683,0.0769411,300.55,300.608,0.0410867,55.549,60.0061,0.00186361,6250,-4131,29,-29,28,293416,-7,0.51,0.370036,20,2,5,9,7,6,300.563,269,300.762,259,
133600,300.6,300.65,300.7,300.6,300.65,255,255,0.0499878,0.05,-3.05E-05,0.285658,0.0714473,300.55,300.609,0.0420008,53.364,53.3381,0.00384521,6201,-4116,21,-26,8,293421,5,0.42,0.370217,20,2,5,9,7,6,300.563,269,300.762,259,
133700,300.65,300.6,300.65,300.6,300.612,2,-2,-0.0499878,0.05,0,0.23074,0.0769447,300.55,300.609,0.0419967,59.3953,50.0031,0.00307617,6260,-4175,-16,0,-34,293412,-9,0.61,0.371083,20,2,5,9,8,6,300.563,269,300.762,259,
133800,300.6,300.7,300.75,300.6,300.688,579,579,0.100006,0.0599976,0.100006,0.33332,0.0666884,300.55,300.611,0.044635,71.3436,65.0046,0.00549316,6424,-4234,6,-9,68,293307,-105,0.51,0.371583,20,2,5,10,7,5,300.563,269,300.762,259,
133900,300.65,300.7,300.7,300.65,300.688,13,13,0.0500183,0.0599976,0.200043,0.33332,0.0666884,300.55,300.608,0.0398699,71.3436,70.0031,0.00602214,6390,-4242,6,-8,-59,293312,5,0.53,0.372151,20,2,6,10,7,4,300.563,269,300.762,259,
134000,300.65,300.65,300.7,300.6,300.65,537,-537,0,0.05,0.150024,0.312493,0.125005,300.55,300.608,0.0402939,52.4628,60.0031,0.00384928,6514,-4291,23,-17,16,293434,122,0.46,0.372464,20,2,6,10,7,5,300.563,269,300.762,259,
134100,300.65,300.7,300.75,300.65,300.7,413,413,0.0500183,0.0500061,0.200043,0.294105,0.117649,300.55,300.611,0.0449757,53.6455,61.6726,0.00448812,6689,-4385,60,-33,139,293536,102,0.5,0.372918,20,2,7,10,7,5,300.563,269,300.762,259,
134200,300.65,300.65,300.7,300.6,300.65,297,-297,0,0.0400085,0.250031,0.277761,0.16665,300.55,300.614,0.0443978,56.2994,65.0046,0.00158285,6566,-4321,45,-27,64,293525,-11,0.46,0.373227,20,2,6,9,8,6,300.563,269,300.762,259,
134300,300.65,300.65,300.65,300.6,300.637,409,409,0,0.0200073,0.300049,0.294105,0.117613,300.55,300.617,0.0433434,60.3807,60.0031,-0.000748698,6549,-4299,49,-26,131,293559,34,0.36,0.37318,20,2,6,9,9,6,300.563,269,300.762,259,
134400,300.65,300.65,300.7,300.65,300.663,169,-169,0,0.0100037,0.250031,0.352948,0.117613,300.55,300.621,0.043471,56.3702,55.0015,-0.000724284,6529,-4300,38,-17,110,293530,-29,0.43,0.37338,20,2,7,10,8,5,300.563,269,300.762,259,
134500,300.7,300.7,300.7,300.65,300.688,58,58,0,0.0100037,0.200043,0.312519,0.124962,300.55,300.627,0.0434729,55.6767,58.3362,0.000321452,6387,-4173,-5,8,129,293513,-17,0.54,0.373965,20,2,7,10,8,5,300.563,269,300.762,259,
134600,300.7,300.75,300.75,300.7,300.737,358,358,0.0499878,0.00999756,0.200043,0.33332,0.133295,300.55,300.634,0.0481123,62.7491,63.3347,0.00352376,6554,-4092,23,21,377,293556,43,0.5,0.374406,20,2,8,10,8,5,300.563,269,300.762,259,
134700,300.75,300.75,300.75,300.7,300.737,285,285,0,0.00999756,0.250031,0.33332,0.133295,300.55,300.643,0.0517401,62.805,73.3347,0.00484212,6881,-4357,52,-9,334,293517,-39,0.57,0.375087,20,2,7,10,8,5,300.563,269,300.762,259,
134800,300.7,300.75,300.85,300.7,300.763,646,646,0.0499878,0.0199951,0.200012,0.33332,0.133295,300.55,300.652,0.0568285,49.8549,75.3342,0.00571696,6804,-4338,16,6,318,293587,70,0.34,0.374965,20,2,7,10,8,5,300.563,269,300.763,288,
134900,300.75,300.7,300.75,300.65,300.7,391,-391,-0.0499878,0.0299927,0.100006,0.312493,0.187488,300.55,300.659,0.0567304,40.3641,73.3347,0.00222982,6818,-4362,36,-5,233,293562,-25,0.35,0.374879,20,2,6,9,9,6,300.563,269,300.763,288,
135000,300.65,300.6,300.65,300.6,300.612,406,-406,-0.0499878,0.0399902,0.0500183,0.312493,0.187488,300.55,300.661,0.0572661,43.1144,60,-0.0045817,6895,-4366,49,-9,225,293473,-89,0.53,0.375414,20,2,6,9,10,6,300.563,269,300.763,288,
135100,300.6,300.65,300.65,300.6,300.637,157,157,0.0499878,0.0399902,0.0499878,0.266683,0.199992,300.55,300.661,0.0573887,34.3765,43.999,-0.00693359,6821,-4369,41,-9,207,293478,5,0.39,0.375464,20,2,6,9,9,6,300.563,269,300.763,288,
135200,300.65,300.55,300.65,300.55,300.575,195,-195,-0.100006,0.0599915,-0.0500183,0.266683,0.200033,300.55,300.659,0.05979,36.6179,23.999,-0.0102824,6730,-4392,49,-31,88,293444,-34,0.41,0.375582,20,2,6,9,9,6,300.563,269,300.763,288,
135300,300.55,300.4,300.6,300.3,300.425,1052,-1052,-0.149994,0.0799927,-0.200012,0.200006,0.400012,300.55,300.651,0.0769578,21.9047,15.636,-0.0173584,6768,-4400,30,-44,139,293352,-92,0.53,0.376109,20,2,6,9,9,7,300.425,293,300.763,288,
135400,300.35,300.4,300.5,300.3,300.4,1323,1323,0.0499878,0.0799927,-0.150024,0.130427,0.34784,300.35,300.642,0.0939198,21.9047,11.272,-0.0202799,6870,-4499,-1,-20,157,293203,-149,0.48,0.376463,20,2,6,9,10,7,300.4,294,300.763,288,
135500,300.4,300.35,300.5,300.35,300.388,445,-445,-0.0499878,0.0799927,-0.200012,0.119995,0.32002,300.35,300.63,0.10706,17.1529,13.0907,-0.0202067,7026,-4625,31,-41,-61,293082,-121,0.44,0.376678,20,2,7,9,10,7,300.388,295,300.763,288,
135600,300.4,300.4,300.45,300.35,300.4,446,-446,0,0.0699951,-0.25,0.0769267,0.307707,300.35,300.617,0.117237,19.4993,12.7282,-0.0163452,7103,-4571,40,-29,8,293216,134,0.47,0.376993,20,2,7,9,11,7,300.388,295,300.763,288,
135700,300.45,300.4,300.45,300.35,300.4,414,-414,-0.0500183,0.0599976,-0.300018,0.0740766,0.296306,300.35,300.607,0.126024,19.4993,16.3646,-0.0111735,7244,-4644,49,-39,134,293184,-32,0.42,0.377138,20,2,7,8,11,7,300.388,295,300.763,288,
135800,300.4,300.45,300.5,300.4,300.45,329,329,0.0500183,0.0400024,-0.299988,0.0384507,0.3077,300.35,300.595,0.129127,27.2399,19.3958,-0.00455322,7235,-4655,59,-40,124,293070,-114,0.32,0.376946,20,2,8,9,10,7,300.388,295,300.763,288,
135900,300.4,300.4,300.45,300.35,300.4,261,-261,0,0.0300049,-0.25,0.0384507,0.307676,300.35,300.581,0.134229,28.319,21.4738,-0.00247803,7244,-4698,73,-43,17,293058,-12,0.39,0.37699,20,2,8,9,11,8,300.388,295,300.763,288,
140000,300.4,300.4,300.45,300.35,300.4,537,-537,0,0.0200073,-0.200012,0.0384507,0.269225,300.35,300.568,0.13907,32.3065,25.3696,-0.0010498,7250,-4689,68,-41,109,293151,93,0.51,0.377433,20,2,8,9,11,8,300.388,295,300.763,288,
140100,300.4,300.35,300.4,300.35,300.362,516,-516,-0.0499878,0.0300049,-0.299988,0.0384507,0.269225,300.35,300.551,0.143682,23.8902,24.5912,-0.0016927,7398,-4789,75,-41,271,293133,-18,0.38,0.377442,20,2,7,8,12,8,300.362,301,300.763,288,
140200,300.35,300.4,300.45,300.35,300.4,203,203,0.0499878,0.0299988,-0.149994,0.0769249,0.230751,300.35,300.539,0.146779,30.0744,27.6214,2.44E-05,7339,-4791,44,-23,180,293132,-1,0.47,0.377748,20,2,7,9,12,8,300.362,301,300.763,288,
140300,300.45,300.35,300.5,300.3,300.375,846,-846,-0.100006,0.0399963,-0.100006,0.0833355,0.0833355,300.35,300.526,0.150142,32.11,25.9554,0.00073649,7427,-4808,46,-33,248,293130,-2,0.4,0.377822,20,2,7,10,12,8,300.362,301,300.763,288,
140400,300.35,300.3,300.35,300.2,300.287,1443,-1443,-0.0500183,0.05,-0.200012,0.08696,0.173893,300.35,300.507,0.157907,21.7908,26.9062,-0.00250651,7455,-4890,30,-35,164,293080,-50,0.32,0.377632,20,2,7,10,12,9,300.287,304,300.763,288,
140500,300.3,300.3,300.35,300.25,300.3,520,-520,0,0.05,-0.150024,0.0909116,0.181795,300.3,300.487,0.162888,24.189,27.857,-0.00300293,7426,-4859,27,-29,35,293090,10,0.44,0.377836,20,2,8,9,12,9,300.287,304,300.763,288,
140600,300.3,300.3,300.35,300.25,300.3,435,-435,0,0.0400024,-0.150024,0.0909116,0.181795,300.3,300.466,0.16557,14.79,31.6641,-0.00258789,7169,-4778,-10,-11,-209,293128,38,0.35,0.377745,20,2,7,8,12,9,300.287,304,300.763,288,
140700,300.3,300.3,300.35,300.3,300.313,216,-216,0,0.0300049,-0.100006,0.0952395,0.19045,300.3,300.444,0.166782,14.79,31.6628,-0.000508629,7387,-4813,19,-17,-6,293176,48,0.39,0.377785,20,2,8,8,11,9,300.287,304,300.763,288,
140800,300.3,300.35,300.35,300.25,300.325,417,417,0.0500183,0.0200073,-0.100006,0.0476343,0.238055,300.3,300.422,0.166506,16.8208,36.6612,0.00234374,7297,-4756,-14,4,-5,293036,-140,0.43,0.377955,20,2,8,7,11,10,300.287,304,300.763,288,
140900,300.35,300.3,300.35,300.3,300.313,80,-80,-0.0500183,0.0200073,-0.150024,0.0500153,0.199969,300.3,300.403,0.167378,17.6898,36.6612,0.00340576,7094,-4695,-35,13,-162,293003,-33,0.41,0.378058,20,2,8,7,10,10,300.287,304,300.763,288,
141000,300.3,300.3,300.35,300.25,300.3,533,-533,0,0.0200073,-0.150024,0.0500153,0.249954,300.3,300.388,0.168231,17.6898,36.6612,0.00340169,7121,-4735,-43,10,-223,292964,-39,0.5,0.378452,20,2,8,7,10,10,300.287,304,300.763,288,
141100,300.3,300.3,300.35,300.25,300.3,642,-642,0,0.0200073,-0.100037,0.0476329,0.238048,300.3,300.371,0.16886,20.744,36.6612,0.00333659,7370,-4700,-12,27,122,292975,11,0.52,0.378907,20,2,7,6,10,10,300.287,304,300.763,288,
141200,300.25,300.25,300.3,300.25,300.263,399,-399,0,0.0200073,-0.150024,0,0.249954,300.25,300.355,0.169172,13.0928,33.3286,0.00165609,7420,-4744,0,16,57,293020,45,0.27,0.378558,20,2,7,6,10,9,300.263,312,300.763,288,
141300,300.25,300.05,300.3,300.05,300.112,971,-971,-0.200012,0.0500061,-0.250031,0,0.3809,300.25,300.339,0.168429,12.6013,23.3286,-0.00583903,7528,-4827,51,-7,136,292978,-42,0.37,0.37853,20,2,7,6,9,10,300.112,313,300.763,288,
141400,300.1,300.1,300.15,300.1,300.112,723,-723,0,0.0400024,-0.200012,0,0.299969,300.1,300.325,0.166173,44.0162,19.9976,-0.00897624,7365,-4831,-3,-2,-33,292889,-89,0.44,0.378726,20,2,7,5,10,10,300.112,314,300.763,288,
141500,300.1,300.15,300.25,300.1,300.163,1486,1486,0.0499878,0.05,-0.150024,0.0952395,0.285689,300.1,300.314,0.161401,64.4256,19.999,-0.00665283,7361,-4811,9,-7,159,293133,244,0.24,0.378286,20,2,7,6,10,10,300.112,314,300.763,288,
141600,300.2,300.05,300.2,300,300.075,1108,-1108,-0.150024,0.0800049,-0.300049,0.0869577,0.347804,300.1,300.297,0.161176,50.6591,16.1901,-0.0072754,7408,-4895,44,-28,-61,292954,-179,0.34,0.378165,20,2,6,5,11,11,300.075,316,300.763,288,Buy PUT(Escape flat)
141700,300.05,300.05,300.05,299.9,300.012,1659,1659,0,0.0800049,-0.300049,0.0800029,0.39999,300.05,300.278,0.166451,50.6591,19.5236,-0.00832113,7473,-4915,50,-25,17,293046,92,0.48,0.378486,20,2,6,5,12,12,300.012,317,300.763,288,
141800,300.05,300.15,300.2,300,300.125,1243,1243,0.100006,0.0600037,-0.250061,0.185203,0.333333,300.05,300.262,0.166459,57.4376,30.6344,-0.00259603,7527,-4966,22,-38,162,293110,64,0.31,0.37827,20,2,7,5,12,12,300.012,317,300.7,289,
141900,300.15,300.15,300.2,300.15,300.163,476,-476,0,0.0600037,-0.200043,0.185203,0.333333,300.05,300.25,0.162555,58.2129,38.4109,0.00325114,7540,-5006,17,-37,148,293070,-40,0.31,0.378056,20,2,8,5,11,11,300.012,317,300.637,291,
142000,300.15,300.15,300.2,300.1,300.15,215,-215,0,0.0500061,-0.200043,0.185203,0.333333,300.05,300.237,0.159353,58.2129,42.855,0.00696208,7481,-5010,-6,-26,-199,292991,-79,0.5,0.378437,20,2,8,5,10,11,300.012,317,300.637,291,
142100,300.15,300.25,300.3,300.15,300.237,310,310,0.100006,0.0400024,-0.100037,0.25,0.321432,300.05,300.231,0.153916,60.2895,57.4992,0.0127441,7387,-4946,3,-16,-235,292985,-6,0.42,0.378567,20,2,9,6,10,11,300.012,317,300.575,292,
142200,300.2,300.2,300.25,300.15,300.2,516,516,0,0.0400024,-0.100037,0.241376,0.310344,300.05,300.221,0.150831,59.1805,65.8341,0.0124756,7389,-4936,4,-17,-248,293018,33,0.33,0.378416,20,2,9,6,11,10,300.012,317,300.45,298,
142300,300.2,300.2,300.25,300.15,300.2,134,134,0,0.0200012,0.0999756,0.269225,0.1923,300.05,300.212,0.147465,69.8495,69.7245,0.0112142,7318,-4905,-12,-1,-121,293049,31,0.37,0.37839,20,2,9,6,10,9,300.012,317,300.45,298,
142400,300.25,300.2,300.25,300.2,300.213,277,-277,-0.0499878,0.0299988,0.0499878,0.279998,0.199995,300.05,300.209,0.138749,65.1751,73.6148,0.0102214,7349,-4884,-17,4,-85,293038,-11,0.39,0.378426,20,2,10,6,9,9,300.012,317,300.45,298,
142500,300.25,300.25,300.3,300.2,300.25,482,0,0,0.0299988,0,0.249987,0.208331,300.05,300.206,0.132626,55.62,80.0046,0.0103109,7442,-4950,-12,2,-21,293009,-29,0.45,0.378646,20,2,9,7,9,9,300.012,317,300.45,298,
142600,300.25,300.3,300.3,300.25,300.287,422,422,0.0499878,0.0199951,0.200012,0.285706,0.142853,300.05,300.206,0.128532,82.6431,82.504,0.011792,7461,-4968,-11,5,-65,292967,-42,0.33,0.378497,20,2,10,7,8,9,300.012,317,300.45,298,
142700,300.3,300.3,300.35,300.25,300.3,476,-476,0,0.0199951,0.200012,0.350006,0.0499878,300.05,300.205,0.12711,82.6431,84.6447,0.0122396,7623,-4975,20,5,87,293011,44,0.44,0.378685,20,2,10,8,8,9,300.012,317,300.45,298,
142800,300.3,300.2,300.3,300.2,300.225,629,-629,-0.0999756,0.0399902,3.05E-05,0.222211,0.111089,300.05,300.2,0.125111,51.4657,77.6441,0.00775553,7651,-4977,37,-4,140,293058,47,0.47,0.378963,20,2,9,7,9,10,300.012,317,300.4,302,
142900,300.15,300.2,300.2,300.15,300.188,417,417,0.0500183,0.0399963,0.0500488,0.222211,0.166667,300.05,300.194,0.123632,51.4657,70.6434,0.00242106,7660,-5005,38,-9,184,292983,-75,0.43,0.379119,20,2,9,7,9,10,300.012,317,300.4,302,
143000,300.2,300.15,300.2,300.15,300.163,44,-44,-0.0500183,0.05,3.05E-05,0.235279,0.117658,300.05,300.187,0.122157,50.5236,53.1428,-0.00201416,7763,-4995,63,-12,327,292951,-32,0.55,0.379636,20,2,9,7,9,10,300.012,317,300.4,302,
143100,300.15,300.15,300.15,300.1,300.137,587,587,0,0.0400024,-0.0999756,0.133347,0.2,300.05,300.179,0.121558,43.1956,37.1419,-0.00496419,7904,-5042,79,-22,409,293024,73,0.35,0.379547,20,2,9,7,9,11,300.012,317,300.4,302,
143200,300.15,300.1,300.15,300.1,300.112,16,-16,-0.0499878,0.05,-0.149963,0.142876,0.214292,300.05,300.171,0.120561,56.7515,20,-0.00633138,7893,-5021,64,-10,459,293030,6,0.38,0.379548,20,2,9,6,9,11,300.012,317,300.375,303,
143300,300.1,300.1,300.15,300.05,300.1,467,467,0,0.0300049,-0.149963,0.142876,0.285752,300.05,300.171,0.112523,56.7515,15.3339,-0.00651855,7869,-5040,58,-10,364,292992,-38,0.44,0.37973,20,2,9,5,9,11,300.012,317,300.325,308,
143400,300.1,300.2,300.2,300.1,300.175,409,409,0.100006,0.0400024,3.05E-05,0.200041,0.266694,300.05,300.174,0.102441,65.585,17.3344,-0.00206706,7871,-5038,35,-9,341,292955,-37,0.46,0.37997,20,2,10,6,8,10,300.012,317,300.325,308,
143500,300.2,300.15,300.2,300.15,300.163,144,-144,-0.0500183,0.0400024,-0.0499878,0.142907,0.285727,300.05,300.174,0.0970327,49.9407,24.0011,0.000533041,7894,-5065,34,-12,336,292922,-33,0.47,0.380239,20,2,10,6,8,10,300.012,317,300.325,308,
143600,300.15,300.15,300.2,300.15,300.163,200,-200,0,0.0400024,-0.0999756,0.142901,0.285714,300.05,300.178,0.0844341,32.9271,26.6687,0.00216064,7846,-5060,26,-7,138,292921,-1,0.57,0.380804,20,2,10,6,8,10,300.012,317,300.325,308,
143700,300.15,300.2,300.2,300.15,300.188,427,427,0.0500183,0.0400085,-0.0499573,0.0769447,0.307685,300.05,300.187,0.0571116,50.0865,38.6707,0.00391439,7883,-5096,17,-14,113,292923,2,0.51,0.381187,20,2,9,6,8,10,300.012,317,300.325,308,
143800,300.2,300.2,300.2,300.15,300.188,140,140,0,0.0400085,0.0500183,0.0833503,0.25,300.1,300.19,0.0470081,80.3853,55.3363,0.00412191,8275,-5168,53,-18,452,292942,19,0.44,0.381361,20,2,9,6,8,9,300.012,317,300.313,309,
143900,300.25,300.25,300.25,300.2,300.237,419,419,0,0.0200073,0,0.166658,0.166658,300.1,300.194,0.0440572,86.0191,65.3353,0.00638835,8307,-5193,59,-24,346,292932,-10,0.56,0.381888,20,2,9,7,8,9,300.012,317,300.3,327,
144000,300.25,300.25,300.25,300.2,300.237,37,37,0,0.0100037,0.0500183,0.166667,0.166667,300.1,300.198,0.0402562,88.6937,78.6686,0.00705566,8278,-5170,58,-18,246,292935,3,0.43,0.382029,20,2,9,7,8,8,300.012,317,300.3,327,
144100,300.25,300.2,300.25,300.15,300.2,302,-302,-0.0499878,0.0200012,3.05E-05,0.153843,0.153889,300.1,300.196,0.0402622,73.0931,87.0035,0.00486247,8163,-5111,41,-10,180,293050,115,0.4,0.382082,20,2,9,7,8,9,300.012,317,300.3,327,
144200,300.15,300.25,300.25,300.15,300.225,109,109,0.100006,0.0299988,0.150024,0.142851,0.142895,300.1,300.198,0.0402093,75.3596,95.0015,0.00417074,8016,-5038,17,3,149,293043,-7,0.44,0.382251,20,2,9,7,7,9,300.012,317,300.3,327,
144300,300.2,300.15,300.25,300.15,300.175,133,-133,-0.0500183,0.0400024,0.100006,0.142851,0.0714473,300.1,300.196,0.0402156,70.2013,81.6668,0.00082194,8048,-5030,28,4,185,293055,12,0.61,0.382915,20,2,9,7,7,8,300.012,317,300.3,327,
144400,300.15,300.2,300.25,300.15,300.2,276,276,0.0500183,0.0500061,0.0500183,0.0714037,0.0714473,300.1,300.196,0.0401881,68.0124,71.6699,0.000231934,8148,-5125,37,-4,194,293029,-26,0.58,0.383488,20,2,8,7,6,8,300.012,317,300.3,327,
144500,300.2,300.25,300.3,300.2,300.25,432,432,0.0499878,0.0600037,0.150024,0.133295,0.0666884,300.1,300.196,0.0408293,79.2672,65.0046,0.00250651,8243,-5155,-4,1,302,293006,-23,0.55,0.383971,20,2,9,7,6,8,300.012,317,300.3,327,
144600,300.25,300.3,300.35,300.25,300.3,1022,1022,0.0499878,0.0600037,0.200012,0.187488,0.0625215,300.1,300.196,0.043629,86.0599,65.0015,0.00588379,8287,-5183,-2,1,317,292835,-171,0.43,0.384104,20,2,10,8,5,7,300.012,317,300.3,346,
144700,300.25,300.25,300.3,300.25,300.263,17,-17,0,0.0400024,0.149994,0.187495,0.0625238,300.1,300.194,0.041389,83.324,55.0015,0.00570068,8270,-5203,-1,-4,-40,292853,18,0.47,0.384352,20,2,10,8,5,6,300.1,333,300.3,346,
144800,300.25,300.2,300.25,300.15,300.2,399,-399,-0.0499878,0.0399963,0.100006,0.176468,0.176504,300.1,300.193,0.0407401,72.632,53.3377,0.0015625,8523,-5300,51,-27,109,292797,-56,0.37,0.38431,20,2,9,7,6,7,300.1,333,300.3,346,
