시간, 매수체결량, +속도, 매도체결량, -속도, 잔량, 콜8, 수량8, 풋8, 수량8, 콜경과시간, 콜평균시간, 풋경과시간, 풋평균시간
121158, 189, 55, 184, 158, -5978, 0.98, 103, 1.44, 21, 1, 0.01, 2, 0.02
121159, 189, 55, 184, 158, -5987, 0.98, 103, 1.44, 10, 0, 0.00, 1, 0.01
121200, 189, 55, 184, 158, -5975, 0.98, 103, 1.44, 25, 0, 0.00, 1, 0.01
121201, 189, 55, 184, 158, -5973, 0.98, 103, 1.44, 17, 0, 0.00, 1, 0.01
121202, 185, 62, 184, 158, -5973, 0.98, 88, 1.44, 16, 0, 0.00, 0, 0.00
121203, 187, 62, 184, 158, -5967, 0.98, 103, 1.44, 16, 0, 0.00, 0, 0.00
121204, 187, 62, 184, 158, -5965, 0.98, 103, 1.44, 16, 0, 0.00, 0, 0.00
121205, 187, 62, 184, 158, -5965, 0.98, 103, 1.44, 20, 0, 0.00, 0, 0.00
121206, 187, 62, 184, 158, -5974, 0.98, 103, 1.44, 10, 0, 0.00, 0, 0.00
121207, 187, 62, 184, 158, -5974, 0.98, 103, 1.44, 10, 0, 0.00, 0, 0.00
121208, 187, 62, 184, 158, -5974, 0.98, 73, 1.44, 30, 0, 0.00, 0, 0.00
121209, 187, 62, 184, 158, -5974, 0.98, 93, 1.44, 16, 0, 0.00, 0, 0.00
121210, 173, 68, 184, 158, -5982, 0.98, 93, 1.44, 10, 0, 0.00, 0, 0.00
121211, 173, 68, 184, 158, -5982, 0.98, 93, 1.44, 10, 0, 0.00, 0, 0.00
121212, 173, 68, 184, 158, -5978, 0.98, 93, 1.44, 28, 0, 0.00, 0, 0.00
121213, 173, 68, 184, 158, -5978, 0.98, 93, 1.44, 16, 0, 0.00, 0, 0.00
121214, 173, 68, 184, 158, -5968, 0.98, 93, 1.44, 9, 0, 0.00, 0, 0.00
121215, 173, 68, 184, 158, -5971, 0.98, 95, 1.45, 136, 0, 0.00, 1, 0.01
121216, 173, 68, 184, 158, -6050, 0.98, 130, 1.45, 82, 0, 0.00, 1, 0.01
121217, 173, 68, 184, 158, -6049, 0.98, 130, 1.45, 82, 0, 0.00, 1, 0.01
121218, 173, 68, 184, 158, -6055, 0.98, 130, 1.45, 82, 0, 0.00, 1, 0.01
121219, 165, 72, 205, 159, -6124, 0.98, 130, 1.45, 67, 0, 0.00, 1, 0.01
121220, 165, 72, 205, 159, -6109, 0.98, 128, 1.45, 82, 0, 0.00, 1, 0.01
121221, 165, 72, 205, 159, -6119, 0.98, 130, 1.45, 81, 0, 0.00, 1, 0.01
121222, 165, 72, 208, 152, -6231, 0.98, 159, 1.46, 92, 0, 0.00, 2, 0.02
121223, 165, 72, 208, 152, -6266, 0.97, 41, 1.46, 90, 1, 0.01, 2, 0.02
121224, 165, 72, 208, 152, -6217, 0.98, 143, 1.45, 14, 2, 0.01, 2, 0.01
121225, 165, 72, 208, 152, -6218, 0.98, 143, 1.45, 18, 2, 0.01, 2, 0.01
121226, 175, 60, 180, 153, -6164, 0.98, 126, 1.45, 26, 2, 0.01, 2, 0.01
121227, 175, 60, 180, 153, -6055, 0.98, 111, 1.45, 96, 2, 0.01, 2, 0.01
121228, 175, 60, 180, 153, -6040, 0.98, 83, 1.45, 99, 2, 0.01, 2, 0.01
121229, 175, 60, 180, 153, -6028, 0.98, 49, 1.45, 101, 2, 0.01, 2, 0.01
121230, 175, 60, 180, 153, -5984, 0.99, 227, 1.44, 14, 3, 0.02, 3, 0.02
121231, 175, 60, 180, 153, -5978, 0.99, 227, 1.44, 40, 3, 0.02, 2, 0.02
121232, 175, 60, 180, 153, -5976, 0.99, 227, 1.44, 16, 2, 0.02, 2, 0.02
121233, 175, 60, 180, 153, -5991, 0.98, 49, 1.45, 104, 2, 0.01, 2, 0.01
121234, 175, 60, 180, 153, -5991, 0.98, 50, 1.45, 104, 2, 0.01, 2, 0.01
121235, 175, 60, 180, 153, -5990, 0.98, 70, 1.45, 104, 2, 0.01, 2, 0.01
121236, 175, 64, 180, 163, -5965, 0.98, 51, 1.45, 104, 2, 0.01, 2, 0.01
121237, 175, 64, 180, 163, -5961, 0.98, 27, 1.45, 104, 2, 0.01, 2, 0.01
121238, 175, 64, 180, 163, -5960, 0.98, 59, 1.45, 104, 2, 0.01, 2, 0.01
121239, 175, 64, 180, 163, -5936, 0.98, 2, 1.44, 46, 1, 0.01, 2, 0.01
121240, 175, 50, 180, 163, -5934, 0.99, 197, 1.44, 47, 2, 0.01, 2, 0.01
121241, 175, 50, 180, 163, -5964, 0.98, 24, 1.44, 40, 3, 0.01, 2, 0.01
121242, 175, 50, 180, 163, -5971, 0.98, 40, 1.44, 10, 2, 0.01, 1, 0.01
121243, 169, 53, 180, 163, -5969, 0.98, 56, 1.44, 10, 2, 0.01, 1, 0.01
121244, 169, 53, 180, 163, -5969, 0.98, 56, 1.44, 10, 2, 0.01, 1, 0.01
121245, 169, 53, 180, 163, -5968, 0.98, 12, 1.44, 17, 2, 0.01, 1, 0.01
121246, 136, 57, 180, 163, -5968, 0.98, 18, 1.44, 15, 2, 0.01, 1, 0.01
121247, 136, 57, 180, 163, -5967, 0.98, 12, 1.44, 15, 2, 0.01, 1, 0.01
121248, 136, 57, 180, 163, -5945, 0.99, 212, 1.44, 49, 3, 0.01, 0, 0.00
121249, 136, 57, 180, 163, -5984, 0.98, 20, 1.44, 44, 3, 0.01, 0, 0.00
121250, 120, 58, 180, 163, -5957, 0.98, 14, 1.44, 61, 2, 0.01, 0, 0.00
121251, 156, 57, 149, 110, -5895, 0.99, 171, 1.44, 49, 3, 0.01, 0, 0.00
121252, 156, 57, 149, 110, -6028, 0.98, 6, 1.44, 11, 4, 0.01, 0, 0.00
121253, 156, 57, 149, 110, -6046, 0.98, 102, 1.45, 103, 4, 0.01, 1, 0.01
121254, 156, 57, 149, 110, -6040, 0.98, 104, 1.45, 103, 4, 0.01, 1, 0.01
121255, 156, 57, 149, 110, -6045, 0.98, 109, 1.45, 103, 4, 0.01, 1, 0.01
121256, 114, 55, 149, 110, -6070, 0.98, 138, 1.45, 86, 4, 0.01, 1, 0.01
121257, 114, 55, 149, 110, -6096, 0.98, 138, 1.45, 84, 3, 0.01, 1, 0.01
121258, 114, 55, 149, 110, -6074, 0.98, 140, 1.45, 99, 2, 0.01, 1, 0.01
121259, 114, 55, 149, 110, -6074, 0.98, 140, 1.45, 99, 2, 0.01, 1, 0.01
121300, 102, 50, 185, 113, -6203, 0.98, 140, 1.45, 52, 1, 0.01, 1, 0.01
121301, 99, 42, 134, 90, -6205, 0.98, 142, 1.45, 52, 0, 0.00, 1, 0.01
121302, 99, 42, 134, 90, -6222, 0.98, 142, 1.45, 48, 0, 0.00, 0, 0.00
121303, 99, 42, 134, 90, -6295, 0.97, 24, 1.45, 35, 1, 0.01, 0, 0.00
121304, 138, 39, 134, 74, -6285, 0.98, 148, 1.45, 38, 2, 0.01, 0, 0.00
121305, 138, 39, 134, 74, -6279, 0.98, 143, 1.45, 54, 2, 0.01, 0, 0.00
121306, 138, 39, 134, 74, -6278, 0.98, 142, 1.45, 53, 2, 0.01, 0, 0.00
121307, 138, 39, 134, 74, -6282, 0.98, 142, 1.45, 50, 2, 0.01, 0, 0.00
121308, 138, 39, 134, 74, -6284, 0.98, 142, 1.45, 52, 2, 0.01, 0, 0.00
121309, 138, 39, 134, 74, -6284, 0.98, 142, 1.45, 51, 2, 0.01, 0, 0.00
121310, 138, 39, 134, 74, -6283, 0.98, 142, 1.45, 51, 2, 0.01, 0, 0.00
121311, 136, 45, 134, 74, -6281, 0.98, 142, 1.45, 53, 2, 0.01, 0, 0.00
121312, 148, 32, 135, 76, -6143, 0.98, 140, 1.45, 98, 1, 0.01, 0, 0.00
121313, 148, 32, 133, 77, -6145, 0.98, 140, 1.45, 98, 0, 0.00, 0, 0.00
121314, 148, 32, 133, 77, -6146, 0.98, 140, 1.45, 86, 0, 0.00, 0, 0.00
121315, 148, 32, 136, 57, -6180, 0.98, 140, 1.45, 69, 0, 0.00, 0, 0.00
121316, 148, 33, 136, 57, -6151, 0.98, 140, 1.45, 70, 0, 0.00, 0, 0.00
121317, 148, 33, 118, 59, -6190, 0.98, 140, 1.45, 70, 0, 0.00, 0, 0.00
121318, 148, 33, 114, 60, -6189, 0.98, 140, 1.45, 70, 0, 0.00, 0, 0.00
121319, 148, 33, 114, 60, -6188, 0.98, 140, 1.45, 70, 0, 0.00, 0, 0.00
121320, 148, 33, 114, 60, -6185, 0.98, 140, 1.45, 70, 0, 0.00, 0, 0.00
121321, 151, 31, 120, 63, -6224, 0.98, 140, 1.45, 64, 0, 0.00, 0, 0.00
121322, 151, 31, 121, 63, -6253, 0.98, 140, 1.45, 49, 0, 0.00, 0, 0.00
121323, 116, 30, 111, 64, -6254, 0.98, 140, 1.45, 45, 0, 0.00, 0, 0.00
121324, 116, 30, 111, 64, -6309, 0.98, 146, 1.45, 18, 0, 0.00, 0, 0.00
121325, 116, 29, 111, 64, -6308, 0.98, 146, 1.45, 27, 0, 0.00, 0, 0.00
121326, 116, 29, 111, 64, -6321, 0.98, 147, 1.45, 6, 0, 0.00, 0, 0.00
121327, 121, 28, 111, 64, -6285, 0.98, 141, 1.45, 71, 0, 0.00, 0, 0.00
121328, 120, 28, 109, 66, -6201, 0.98, 140, 1.45, 86, 0, 0.00, 0, 0.00
121329, 119, 29, 109, 66, -6129, 0.98, 96, 1.44, 11, 0, 0.00, 1, 0.01
121330, 119, 29, 109, 64, -6112, 0.98, 96, 1.44, 10, 0, 0.00, 1, 0.01
121331, 119, 29, 109, 64, -6096, 0.98, 54, 1.44, 4, 0, 0.00, 1, 0.01
121332, 119, 29, 109, 64, -6126, 0.98, 141, 1.45, 82, 0, 0.00, 2, 0.01
121333, 119, 29, 109, 64, -6124, 0.98, 143, 1.45, 82, 0, 0.00, 2, 0.01
121334, 119, 32, 109, 64, -6096, 0.98, 80, 1.44, 12, 0, 0.00, 3, 0.01
121335, 119, 32, 109, 64, -6108, 0.98, 143, 1.45, 85, 0, 0.00, 4, 0.01
121336, 119, 32, 109, 64, -6095, 0.98, 109, 1.44, 28, 0, 0.00, 5, 0.01
121337, 119, 34, 109, 64, -6084, 0.98, 74, 1.44, 27, 0, 0.00, 5, 0.01
121338, 119, 34, 108, 72, -6088, 0.98, 73, 1.44, 39, 0, 0.00, 4, 0.01
121339, 119, 34, 108, 72, -6087, 0.98, 71, 1.44, 37, 0, 0.00, 4, 0.01
121340, 119, 34, 108, 72, -6089, 0.98, 69, 1.44, 44, 0, 0.00, 4, 0.01
121341, 80, 37, 108, 72, -6079, 0.98, 23, 1.44, 46, 0, 0.00, 3, 0.01
121342, 80, 37, 108, 72, -6071, 0.98, 49, 1.44, 46, 0, 0.00, 3, 0.01
121343, 80, 37, 108, 72, -6032, 0.98, 23, 1.44, 63, 0, 0.00, 2, 0.01
121344, 64, 41, 108, 72, -6020, 0.98, 20, 1.44, 79, 0, 0.00, 1, 0.01
121345, 64, 41, 108, 72, -6039, 0.99, 170, 1.44, 50, 1, 0.01, 0, 0.00
121346, 64, 41, 108, 72, -6039, 0.98, 67, 1.44, 50, 2, 0.01, 0, 0.00
121347, 64, 41, 108, 72, -6024, 0.98, 32, 1.44, 50, 2, 0.01, 0, 0.00
121348, 63, 44, 108, 72, -6023, 0.98, 2, 1.44, 64, 2, 0.01, 0, 0.00
121349, 63, 44, 108, 72, -6067, 0.98, 62, 1.44, 29, 2, 0.01, 0, 0.00
121350, 63, 44, 108, 72, -6028, 0.99, 171, 1.44, 61, 3, 0.01, 0, 0.00
121351, 63, 44, 108, 72, -6038, 0.98, 6, 1.44, 45, 4, 0.01, 0, 0.00
121352, 53, 48, 108, 72, -6064, 0.98, 42, 1.44, 43, 4, 0.01, 0, 0.00
121353, 53, 48, 108, 72, -6058, 0.98, 34, 1.44, 44, 4, 0.01, 0, 0.00
121354, 53, 48, 108, 72, -6049, 0.98, 65, 1.44, 52, 3, 0.01, 0, 0.00
121355, 53, 48, 108, 72, -6054, 0.98, 61, 1.44, 64, 2, 0.01, 0, 0.00
121356, 53, 48, 108, 72, -6065, 0.98, 62, 1.44, 44, 2, 0.01, 0, 0.00
121357, 53, 48, 108, 72, -6064, 0.98, 23, 1.44, 60, 2, 0.01, 0, 0.00
121358, 53, 48, 108, 72, -6061, 0.98, 64, 1.44, 46, 2, 0.01, 0, 0.00
121359, 53, 48, 108, 72, -6068, 0.98, 38, 1.44, 49, 1, 0.01, 0, 0.00
121400, 53, 48, 108, 72, -6086, 0.98, 20, 1.44, 35, 0, 0.00, 0, 0.00
121401, 53, 48, 108, 72, -6126, 0.98, 129, 1.45, 86, 0, 0.00, 1, 0.01
121402, 53, 48, 108, 72, -6129, 0.98, 129, 1.45, 86, 0, 0.00, 1, 0.01
121403, 53, 48, 108, 72, -6102, 0.98, 81, 1.45, 86, 0, 0.00, 1, 0.01
121404, 53, 48, 108, 72, -6048, 0.99, 171, 1.44, 59, 1, 0.01, 2, 0.01
121405, 141, 36, 106, 98, -5885, 0.99, 150, 1.44, 41, 1, 0.01, 2, 0.01
121406, 141, 36, 106, 98, -5914, 0.99, 150, 1.44, 36, 1, 0.01, 2, 0.01
121407, 141, 36, 106, 98, -5966, 0.98, 54, 1.44, 27, 2, 0.01, 2, 0.01
121408, 141, 36, 106, 98, -5960, 0.98, 50, 1.44, 33, 2, 0.01, 2, 0.01
121409, 141, 36, 106, 98, -5942, 0.99, 150, 1.44, 46, 3, 0.01, 2, 0.01
121410, 141, 36, 106, 98, -6018, 0.98, 86, 1.45, 82, 4, 0.01, 2, 0.01
121411, 141, 36, 106, 98, -6026, 0.98, 79, 1.45, 82, 4, 0.01, 2, 0.01
121412, 141, 36, 106, 98, -5991, 0.99, 150, 1.44, 24, 5, 0.01, 3, 0.01
121413, 141, 40, 106, 98, -5977, 0.99, 150, 1.44, 32, 4, 0.01, 2, 0.01
121414, 142, 22, 106, 98, -5932, 0.99, 149, 1.44, 35, 4, 0.01, 2, 0.01
121415, 141, 10, 106, 98, -5959, 0.99, 150, 1.44, 15, 4, 0.01, 2, 0.01
121416, 141, 10, 106, 98, -5960, 0.99, 151, 1.44, 13, 3, 0.01, 2, 0.01
121417, 121, 13, 106, 98, -5960, 0.99, 151, 1.44, 11, 3, 0.01, 2, 0.01
121418, 121, 13, 106, 98, -5966, 0.98, 2, 1.45, 85, 3, 0.01, 3, 0.01
121419, 121, 13, 106, 98, -5988, 0.98, 20, 1.45, 82, 2, 0.01, 2, 0.01
121420, 99, 16, 106, 98, -5951, 0.99, 151, 1.44, 20, 3, 0.01, 3, 0.01
121421, 89, 16, 106, 98, -5923, 0.99, 150, 1.44, 23, 2, 0.01, 2, 0.01
121422, 89, 16, 106, 98, -5945, 0.99, 151, 1.44, 22, 2, 0.01, 2, 0.01
121423, 99, 18, 106, 106, -5746, 0.99, 99, 1.44, 104, 2, 0.01, 2, 0.01
121424, 99, 20, 106, 106, -5745, 0.99, 99, 1.44, 104, 2, 0.01, 2, 0.01
121425, 99, 20, 106, 106, -5745, 0.99, 99, 1.44, 104, 2, 0.01, 2, 0.01
121426, 99, 20, 164, 95, -5966, 0.98, 48, 1.45, 134, 3, 0.01, 3, 0.01
121427, 99, 20, 164, 95, -5966, 0.98, 39, 1.45, 134, 2, 0.01, 2, 0.01
121428, 94, 23, 164, 95, -5976, 0.98, 65, 1.45, 132, 2, 0.01, 2, 0.01
121429, 94, 23, 164, 95, -5988, 0.98, 81, 1.45, 119, 1, 0.01, 1, 0.01
121430, 102, 25, 162, 88, -6101, 0.98, 131, 1.45, 51, 1, 0.01, 1, 0.01
121431, 102, 25, 162, 88, -6114, 0.98, 133, 1.45, 64, 1, 0.01, 1, 0.01
121432, 102, 25, 162, 88, -6106, 0.98, 133, 1.45, 64, 1, 0.01, 1, 0.01
121433, 102, 25, 162, 88, -6121, 0.98, 131, 1.45, 64, 1, 0.01, 1, 0.01
121434, 98, 30, 162, 88, -6093, 0.98, 131, 1.45, 64, 1, 0.01, 1, 0.01
121435, 98, 30, 162, 88, -6112, 0.98, 131, 1.45, 64, 0, 0.00, 0, 0.00
121436, 98, 30, 162, 88, -6117, 0.98, 131, 1.45, 64, 0, 0.00, 0, 0.00
121437, 98, 30, 162, 95, -6113, 0.98, 131, 1.45, 64, 0, 0.00, 0, 0.00
121438, 98, 30, 162, 95, -6113, 0.98, 131, 1.45, 64, 0, 0.00, 0, 0.00
121439, 98, 30, 162, 95, -6109, 0.98, 131, 1.45, 64, 0, 0.00, 0, 0.00
121440, 107, 36, 171, 97, -6191, 0.98, 131, 1.45, 26, 0, 0.00, 0, 0.00
121441, 107, 37, 171, 97, -6181, 0.98, 131, 1.45, 19, 0, 0.00, 0, 0.00
121442, 106, 29, 169, 89, -6183, 0.98, 133, 1.45, 24, 0, 0.00, 0, 0.00
121443, 106, 29, 169, 89, -6233, 0.98, 133, 1.45, 20, 0, 0.00, 0, 0.00
121444, 106, 31, 169, 89, -6218, 0.98, 140, 1.45, 20, 0, 0.00, 0, 0.00
121445, 106, 31, 169, 89, -6231, 0.98, 133, 1.46, 85, 0, 0.00, 1, 0.01
121446, 106, 31, 169, 89, -6280, 0.98, 138, 1.46, 71, 0, 0.00, 1, 0.01
121447, 106, 31, 169, 89, -6313, 0.97, 83, 1.46, 71, 1, 0.01, 1, 0.01
121448, 106, 31, 169, 89, -6314, 0.97, 83, 1.46, 71, 1, 0.01, 1, 0.01
121449, 106, 31, 169, 89, -6330, 0.97, 128, 1.46, 58, 1, 0.01, 1, 0.01
121450, 106, 31, 169, 89, -6301, 0.97, 96, 1.46, 78, 1, 0.01, 1, 0.01
121451, 106, 31, 169, 89, -6287, 0.97, 72, 1.46, 92, 1, 0.01, 1, 0.01
121452, 106, 31, 169, 89, -6288, 0.97, 76, 1.46, 129, 1, 0.01, 1, 0.01
121453, 106, 31, 169, 89, -6323, 0.97, 96, 1.46, 78, 1, 0.01, 1, 0.01
121454, 106, 31, 169, 89, -6324, 0.97, 96, 1.46, 78, 1, 0.01, 0, 0.00
121455, 106, 31, 169, 89, -6324, 0.97, 96, 1.46, 78, 1, 0.01, 0, 0.00
121456, 106, 31, 169, 89, -6325, 0.97, 97, 1.46, 74, 0, 0.00, 0, 0.00
121457, 106, 31, 169, 89, -6325, 0.97, 97, 1.46, 75, 0, 0.00, 0, 0.00
121458, 106, 31, 169, 89, -6323, 0.97, 97, 1.46, 75, 0, 0.00, 0, 0.00
121459, 106, 31, 169, 89, -6322, 0.97, 97, 1.46, 75, 0, 0.00, 0, 0.00
121500, 106, 31, 169, 89, -6331, 0.97, 97, 1.46, 75, 0, 0.00, 0, 0.00
121501, 106, 31, 169, 89, -6335, 0.97, 97, 1.46, 45, 0, 0.00, 0, 0.00
121502, 106, 31, 169, 89, -6332, 0.97, 97, 1.46, 45, 0, 0.00, 0, 0.00
121503, 106, 31, 169, 89, -6332, 0.97, 98, 1.46, 57, 0, 0.00, 0, 0.00
121504, 106, 31, 169, 89, -6330, 0.97, 98, 1.46, 57, 0, 0.00, 0, 0.00
121505, 106, 31, 169, 89, -6334, 0.97, 98, 1.46, 57, 0, 0.00, 0, 0.00
121506, 106, 31, 169, 89, -6333, 0.97, 98, 1.46, 58, 0, 0.00, 0, 0.00
121507, 106, 31, 169, 89, -6338, 0.97, 98, 1.46, 52, 0, 0.00, 0, 0.00
121508, 106, 55, 169, 89, -6336, 0.97, 98, 1.46, 57, 0, 0.00, 0, 0.00
121509, 106, 55, 169, 89, -6336, 0.97, 98, 1.46, 57, 0, 0.00, 0, 0.00
121510, 106, 55, 169, 89, -6338, 0.97, 98, 1.46, 45, 0, 0.00, 0, 0.00
121511, 106, 55, 169, 89, -6340, 0.97, 98, 1.46, 45, 0, 0.00, 0, 0.00
121512, 106, 55, 169, 89, -6334, 0.97, 98, 1.46, 56, 0, 0.00, 0, 0.00
121513, 106, 55, 169, 89, -6317, 0.97, 98, 1.46, 59, 0, 0.00, 0, 0.00
121514, 106, 55, 169, 89, -6319, 0.97, 98, 1.46, 61, 0, 0.00, 0, 0.00
121515, 106, 62, 169, 89, -6333, 0.97, 98, 1.46, 61, 0, 0.00, 0, 0.00
121516, 106, 62, 169, 89, -6335, 0.97, 98, 1.46, 60, 0, 0.00, 0, 0.00
121517, 106, 62, 169, 89, -6340, 0.97, 98, 1.46, 60, 0, 0.00, 0, 0.00
121518, 106, 62, 169, 89, -6340, 0.97, 97, 1.46, 61, 0, 0.00, 0, 0.00
121519, 113, 65, 256, 118, -6340, 0.97, 97, 1.47, 101, 0, 0.00, 1, 0.01
121520, 107, 59, 256, 118, -6574, 0.97, 144, 1.47, 89, 0, 0.00, 1, 0.01
121521, 107, 59, 256, 118, -6571, 0.97, 144, 1.47, 89, 0, 0.00, 1, 0.01
121522, 107, 59, 256, 118, -6573, 0.97, 144, 1.47, 82, 0, 0.00, 1, 0.01
121523, 107, 59, 275, 121, -6573, 0.97, 144, 1.47, 82, 0, 0.00, 1, 0.01
121524, 107, 59, 275, 121, -6451, 0.97, 140, 1.46, 76, 0, 0.00, 2, 0.01
121525, 107, 59, 275, 121, -6435, 0.97, 125, 1.46, 76, 0, 0.00, 2, 0.01
121526, 107, 59, 275, 121, -6434, 0.97, 125, 1.46, 79, 0, 0.00, 2, 0.01
121527, 68, 57, 282, 117, -6416, 0.97, 124, 1.46, 74, 0, 0.00, 2, 0.01
121528, 68, 57, 282, 117, -6384, 0.97, 124, 1.46, 78, 0, 0.00, 1, 0.01
121529, 68, 57, 282, 117, -6392, 0.97, 124, 1.46, 78, 0, 0.00, 1, 0.01
121530, 68, 57, 282, 117, -6400, 0.97, 124, 1.46, 64, 0, 0.00, 1, 0.01
121531, 68, 57, 282, 117, -6420, 0.97, 124, 1.46, 59, 0, 0.00, 1, 0.01
121532, 75, 52, 287, 88, -6466, 0.97, 159, 1.46, 55, 0, 0.00, 1, 0.01
121533, 75, 52, 287, 88, -6435, 0.97, 124, 1.46, 23, 0, 0.00, 0, 0.00
121534, 71, 53, 180, 65, -6456, 0.97, 141, 1.46, 32, 0, 0.00, 0, 0.00
121535, 71, 53, 180, 65, -6461, 0.97, 141, 1.46, 30, 0, 0.00, 0, 0.00
121536, 71, 53, 180, 65, -6400, 0.97, 124, 1.46, 77, 0, 0.00, 0, 0.00
121537, 71, 53, 180, 65, -6396, 0.97, 124, 1.46, 77, 0, 0.00, 0, 0.00
121538, 70, 57, 180, 62, -6433, 0.97, 126, 1.46, 69, 0, 0.00, 0, 0.00
121539, 70, 57, 192, 58, -6567, 0.97, 146, 1.47, 82, 0, 0.00, 1, 0.01
121540, 70, 57, 192, 58, -6604, 0.96, 18, 1.47, 54, 1, 0.01, 1, 0.01
121541, 70, 59, 192, 58, -6602, 0.96, 23, 1.47, 54, 1, 0.01, 1, 0.01
121542, 70, 59, 192, 58, -6596, 0.96, 1, 1.47, 78, 1, 0.01, 1, 0.01
121543, 70, 59, 192, 58, -6592, 0.96, 15, 1.47, 78, 1, 0.01, 1, 0.01
121544, 71, 62, 192, 58, -6590, 0.96, 14, 1.47, 78, 1, 0.01, 1, 0.01
121545, 71, 62, 192, 58, -6591, 0.96, 14, 1.47, 78, 1, 0.01, 1, 0.01
121546, 71, 62, 192, 58, -6601, 0.97, 147, 1.47, 54, 2, 0.01, 1, 0.01
121547, 71, 64, 192, 58, -6602, 0.97, 147, 1.47, 54, 2, 0.01, 1, 0.01
121548, 71, 64, 192, 58, -6600, 0.97, 148, 1.47, 54, 2, 0.01, 0, 0.00
121549, 71, 64, 192, 58, -6589, 0.97, 148, 1.47, 54, 1, 0.01, 0, 0.00
121550, 71, 64, 192, 58, -6615, 0.96, 17, 1.47, 14, 2, 0.01, 0, 0.00
121551, 71, 64, 192, 58, -6625, 0.96, 24, 1.48, 85, 2, 0.01, 1, 0.01
121552, 71, 64, 192, 58, -6624, 0.96, 77, 1.48, 76, 2, 0.01, 1, 0.01
121553, 71, 64, 192, 58, -6625, 0.96, 55, 1.48, 74, 2, 0.01, 1, 0.01
121554, 71, 64, 192, 58, -6622, 0.96, 55, 1.48, 74, 2, 0.01, 1, 0.01
121555, 71, 64, 192, 58, -6597, 0.96, 5, 1.48, 87, 1, 0.01, 1, 0.01
121556, 72, 71, 192, 58, -6611, 0.96, 25, 1.48, 76, 1, 0.01, 1, 0.01
121557, 72, 71, 192, 58, -6628, 0.96, 27, 1.48, 76, 1, 0.01, 1, 0.01
121558, 72, 71, 192, 58, -6630, 0.96, 27, 1.48, 76, 1, 0.01, 1, 0.01
121559, 72, 51, 192, 58, -6650, 0.96, 58, 1.48, 74, 0, 0.00, 1, 0.01
121600, 72, 51, 268, 41, -6855, 0.96, 155, 1.49, 84, 0, 0.00, 1, 0.01
121601, 93, 41, 176, 37, -6819, 0.96, 110, 1.48, 54, 0, 0.00, 2, 0.01
121602, 92, 43, 165, 35, -6852, 0.96, 123, 1.48, 19, 0, 0.00, 2, 0.01
121603, 92, 43, 165, 35, -6857, 0.96, 160, 1.48, 19, 0, 0.00, 2, 0.01
121604, 92, 43, 165, 35, -6912, 0.96, 158, 1.49, 80, 0, 0.00, 3, 0.01
121605, 96, 45, 165, 35, -6931, 0.95, 48, 1.49, 66, 1, 0.01, 3, 0.01
121606, 96, 45, 157, 40, -6933, 0.95, 52, 1.49, 66, 1, 0.01, 3, 0.01
121607, 96, 45, 157, 40, -6946, 0.95, 53, 1.49, 56, 1, 0.01, 3, 0.01
121608, 96, 45, 157, 40, -6898, 0.96, 142, 1.49, 84, 2, 0.01, 3, 0.01
121609, 96, 45, 157, 40, -6874, 0.96, 142, 1.48, 4, 2, 0.01, 3, 0.01
121610, 96, 45, 166, 44, -6869, 0.96, 141, 1.49, 84, 2, 0.01, 3, 0.01
121611, 131, 45, 161, 37, -6762, 0.96, 124, 1.48, 40, 2, 0.01, 4, 0.01
121612, 122, 45, 161, 37, -6758, 0.96, 124, 1.48, 67, 2, 0.01, 4, 0.01
121613, 128, 46, 198, 38, -6702, 0.96, 74, 1.48, 58, 2, 0.01, 3, 0.01
121614, 128, 46, 197, 39, -6629, 0.96, 20, 1.48, 73, 1, 0.01, 3, 0.01
121615, 128, 46, 197, 41, -6628, 0.96, 2, 1.48, 147, 1, 0.01, 3, 0.01
121616, 128, 46, 197, 41, -6630, 0.96, 38, 1.48, 146, 1, 0.01, 3, 0.01
121617, 128, 46, 197, 41, -6654, 0.96, 40, 1.48, 144, 0, 0.00, 3, 0.01
121618, 128, 46, 197, 39, -6663, 0.96, 38, 1.48, 144, 0, 0.00, 2, 0.01
121619, 128, 46, 197, 40, -6666, 0.96, 38, 1.48, 144, 0, 0.00, 1, 0.01
121620, 128, 46, 197, 40, -6661, 0.96, 34, 1.48, 148, 0, 0.00, 0, 0.00
121621, 128, 46, 197, 40, -6654, 0.96, 32, 1.48, 148, 0, 0.00, 0, 0.00
121622, 128, 46, 197, 40, -6634, 0.97, 188, 1.47, 20, 1, 0.01, 1, 0.01
121623, 128, 46, 197, 40, -6551, 0.97, 170, 1.47, 70, 1, 0.01, 1, 0.01
121624, 128, 46, 197, 40, -6575, 0.97, 149, 1.47, 68, 1, 0.01, 1, 0.01
121625, 128, 46, 197, 40, -6582, 0.97, 149, 1.47, 68, 1, 0.01, 1, 0.01
121626, 128, 46, 197, 40, -6579, 0.97, 149, 1.47, 68, 1, 0.01, 1, 0.01
121627, 128, 46, 197, 40, -6625, 0.97, 149, 1.47, 36, 1, 0.01, 1, 0.01
121628, 128, 46, 197, 40, -6633, 0.96, 52, 1.47, 36, 2, 0.01, 1, 0.01
121629, 128, 46, 197, 40, -6630, 0.96, 50, 1.47, 36, 2, 0.01, 1, 0.01
